term,airplane,ant,apartment,arch,arm,barn,bear,bed,bee,beetle,bell,bicycle,bottle,butterfly,car,carrot,cat,celery,chair,chimney,chisel,church,closet,coat,corn,cow,cup,desk,dog,door,dress,dresser,eye,fly,foot,glass,hammer,hand,horse,house,igloo,key,knife,leg,lettuce,pants,pliers,refrigerator,saw,screwdriver,shirt,skirt,spoon,table,telephone,tomato,train,truck,watch,window
hand,0.467426913,0.35025879,0.234980688,0.29539174,0.500872166,0.316975315,0.237142004,0.310408472,0.439111948,0.52038056,0.45620837,0.499714,0.316381396,0.486510077,0.297918337,0.307318479,0.590494028,0.181186807,0.469958926,0.380818301,0.603172932,0.114886275,0.345719297,0.595953103,0.566253765,0.473030008,0.440028671,0.261733277,0.493692957,0.348660254,0.63374257,0.453823947,0.345524439,0.30951127,0.49346707,0.413226868,0.504609893,1,0.50104451,-0.010840001,0.211053526,0.443123285,0.45018714,0.559956221,0.239152379,0.536241404,0.374948565,0.32075742,0.351142915,0.175032693,0.402040108,0.451231441,0.356617377,0.517719437,0.469360346,0.570016347,0.420164861,0.371073617,0.585245649,0.380088791
horse,0.69828539,0.545808179,0.759670253,0.830190106,0.544303357,0.785214784,0.647651758,0.64099951,0.596014418,0.697309052,0.774176147,0.846903458,0.568038771,0.680759566,0.701444209,0.175180347,0.64548912,0.485616198,0.761753534,0.763184837,0.601709226,0.72691581,0.669180932,0.818232493,0.771158864,0.653610835,0.655401877,0.707007539,0.740693932,0.648257692,0.743844246,0.764256843,0.633375508,0.330624085,0.723715397,0.723314576,0.677227891,0.50104451,1,0.26996325,0.200811641,0.593311616,0.47428055,0.729047108,0.553312717,0.492253294,0.581451159,0.778409134,0.65280798,0.446678817,0.797015788,0.497058078,0.627644287,0.797767211,0.722354248,0.597759178,0.711363037,0.768961136,0.751940497,0.794063982
house,-0.110499307,0.575695274,0.2196552,0.392703055,0.199592617,0.610240051,0.583641332,0.549423123,0.161903574,-0.009974655,0.141614915,0.266277124,0.417384041,0.074517092,0.334139293,0.079561836,-0.053056408,0.339782448,-0.011300442,0.406257912,-0.221323925,0.537569664,0.06351652,0.072948281,0.31106158,0.134898928,-0.033321801,0.281476924,0.101188724,0.476306677,0.025907385,0.504551168,0.060590822,0.18695583,0.265297952,0.399381204,0.223865923,-0.010840001,0.26996325,1,-0.098021481,0.203569464,0.136247741,0.038674796,0.633404442,0.138233403,0.341127032,0.375745579,0.464882071,0.466263695,0.440715661,-0.382601654,0.43764587,0.089808077,-0.000852434,-0.191540196,-0.012531793,0.500929735,0.11621289,0.107235038
igloo,0.316078497,-0.107288281,0.330727868,0.111341681,0.113422097,0.133550008,-0.036345976,0.234425846,0.244617537,0.310312271,0.287500683,0.100410266,0.174302385,0.199363172,0.212795287,0.110705698,0.277432583,0.248299234,0.426131078,0.293742858,0.296318867,0.154051311,0.550843082,0.279521943,0.178877158,0.163555285,0.286131018,0.321746123,0.156440388,0.09402719,0.309771065,0.032303487,0.392924762,0.142999714,0.101004062,0.115649266,0.207317902,0.211053526,0.200811641,-0.098021481,1,0.071953459,0.052511599,0.280365495,-0.10263087,0.208046297,-0.013738058,0.226061906,-9.96E-05,-0.05811497,0.100533724,0.447063638,0.073247459,0.376679188,0.278620266,0.405460037,0.488179803,0.108967077,0.236873404,0.402279345
key,0.260897384,0.423179103,0.424521767,0.576698832,0.201002757,0.539378492,0.374027591,0.267639647,0.438273248,0.395805608,0.673380841,0.559088004,0.566819789,0.246573356,0.509751611,0.127511174,0.541276232,0.086341775,0.517145174,0.554093497,0.609698419,0.401799996,0.448328075,0.5817397,0.568850427,0.354271682,0.513883623,0.231596716,0.419162765,0.716980425,0.657049591,0.565261683,0.273369449,-0.145692434,0.368824294,0.536613707,0.653952582,0.443123285,0.593311616,0.203569464,0.071953459,1,0.580341998,0.511078958,0.304454346,0.663071387,0.412433504,0.456342503,0.455869312,0.398739174,0.547905286,0.333654615,0.439279966,0.492828299,0.306085086,0.380129226,0.379350346,0.481418302,0.609203614,0.494337132
knife,0.291763374,0.460113576,0.278356521,0.423996507,0.465892004,0.388260606,0.399039598,0.279064432,0.390697142,0.416274116,0.479164865,0.500266676,0.343564618,0.235679361,0.303032786,0.426062587,0.399208627,0.14332743,0.301131361,0.477656278,0.545382601,0.220601752,0.231904786,0.429608418,0.54737607,0.463621401,0.415702649,0.135674493,0.482244084,0.495237746,0.490879463,0.487074505,0.154235636,-0.018328531,0.414111625,0.398481519,0.644417224,0.45018714,0.47428055,0.136247741,0.052511599,0.580341998,1,0.40597328,0.305030278,0.44069936,0.510393277,0.417218971,0.457008613,0.495045158,0.467442394,0.223695051,0.541389352,0.445584086,0.303919874,0.436695661,0.24721931,0.40537219,0.569672383,0.369762041
leg,0.706328542,0.396846744,0.615616663,0.579317406,0.599736446,0.554808413,0.47608447,0.5093642,0.614277179,0.69729407,0.728972181,0.730040881,0.463270836,0.733778276,0.549949507,0.181042225,0.809652845,0.505497285,0.764736595,0.555844,0.657969221,0.510031579,0.625288483,0.818966699,0.787950311,0.638933103,0.699245299,0.660796243,0.728977005,0.461954345,0.777490934,0.603807226,0.615995602,0.375269604,0.652661879,0.732587934,0.562291276,0.559956221,0.729047108,0.038674796,0.280365495,0.511078958,0.40597328,1,0.397097493,0.611788476,0.547037677,0.656222695,0.593477484,0.332255027,0.707581916,0.670924625,0.538361757,0.759725192,0.748868911,0.68890387,0.653511733,0.528896901,0.721035958,0.712279198
lettuce,0.259957264,0.771186094,0.415505648,0.629815272,0.510342817,0.757857519,0.746205467,0.706834099,0.335137328,0.328569491,0.315850346,0.57585781,0.508159001,0.475870704,0.456077938,0.204154359,0.231526216,0.553505107,0.322202742,0.553857285,0.078074771,0.644022982,0.219901569,0.440865552,0.587068903,0.416330202,0.213892164,0.525920956,0.445021013,0.582832701,0.33130475,0.73802217,0.316564797,0.504290138,0.617362555,0.700505733,0.429895066,0.239152379,0.553312717,0.633404442,-0.10263087,0.304454346,0.305030278,0.397097493,1,0.302947369,0.638379256,0.602784108,0.660310719,0.58400505,0.696650996,-0.033949814,0.57793556,0.361386282,0.346306489,0.117260963,0.229899518,0.728537916,0.4129435,0.339047548
pants,0.294632149,0.427928183,0.344732489,0.446369268,0.376209355,0.434584773,0.286762352,0.369685508,0.437228938,0.386436604,0.571401702,0.43613338,0.580519624,0.359891645,0.389735288,0.134425157,0.584029166,0.210047892,0.575109828,0.50407226,0.484349162,0.310697987,0.382709783,0.596190276,0.544674875,0.442347606,0.50591907,0.318710618,0.44899189,0.621568845,0.668489178,0.543550085,0.377381416,0.083359655,0.432161777,0.57431262,0.536245124,0.536241404,0.492253294,0.138233403,0.208046297,0.663071387,0.44069936,0.611788476,0.302947369,1,0.37227101,0.409198859,0.431407091,0.350323248,0.51262088,0.43873162,0.344840833,0.462983342,0.353790252,0.395024915,0.346311588,0.4039309,0.632228135,0.442854697
pliers,0.47555682,0.640392237,0.4950115,0.631475145,0.682275374,0.631286667,0.711531666,0.604186387,0.506084639,0.592530094,0.523593039,0.694416776,0.439369278,0.57552313,0.434505724,0.465398269,0.450235621,0.614666764,0.435919084,0.539731748,0.399333972,0.561439129,0.328818157,0.633556135,0.701873082,0.6658555,0.443623143,0.529068561,0.654078191,0.509458801,0.47331901,0.689792832,0.429908287,0.408325615,0.715353795,0.674102238,0.604072294,0.374948565,0.581451159,0.341127032,-0.013738058,0.412433504,0.510393277,0.547037677,0.638379256,0.37227101,1,0.674140971,0.771142644,0.665738989,0.728927589,0.289624593,0.733732957,0.619627689,0.551167386,0.429092028,0.391351262,0.648623076,0.534221418,0.484252428
refrigerator,0.582813739,0.577731202,0.734952742,0.752943845,0.538111666,0.80724453,0.700360803,0.738883988,0.498257145,0.593113828,0.660255969,0.748695989,0.589686487,0.622699703,0.568827518,0.19905044,0.541524181,0.677589883,0.672134545,0.717962157,0.429767697,0.793780204,0.612266624,0.70791961,0.707517665,0.597028266,0.547823371,0.758892803,0.669869529,0.607780359,0.628987768,0.748000905,0.541003455,0.344741516,0.715860781,0.734729264,0.608813546,0.32075742,0.778409134,0.375745579,0.226061906,0.456342503,0.417218971,0.656222695,0.602784108,0.409198859,0.674140971,1,0.718436865,0.538964538,0.791124008,0.398609308,0.688972041,0.722344715,0.648180774,0.481525853,0.561123374,0.688223745,0.604431722,0.728697805
saw,0.475907669,0.729616396,0.537162112,0.670509071,0.679657316,0.717257767,0.721251491,0.673150707,0.517641903,0.587571792,0.596536598,0.761902762,0.539427619,0.569202666,0.513027303,0.349191098,0.479185041,0.670877143,0.514038846,0.641440632,0.354927309,0.658580491,0.372007109,0.664133675,0.721685081,0.670307413,0.484333115,0.611026426,0.706296861,0.56058992,0.522982978,0.754495968,0.505105049,0.366537485,0.733541529,0.743548329,0.656281169,0.351142915,0.65280798,0.464882071,-9.96E-05,0.455869312,0.457008613,0.593477484,0.660310719,0.431407091,0.771142644,0.718436865,1,0.682552097,0.815255508,0.263535976,0.816715728,0.614016548,0.586513506,0.376296297,0.410032572,0.701856357,0.581798305,0.566506379
screwdriver,0.182715897,0.655551785,0.390091884,0.54835365,0.493257714,0.596553039,0.675107923,0.53005298,0.480970764,0.425846608,0.382819663,0.510108246,0.472642434,0.305672541,0.419680007,0.442200478,0.265141935,0.507749326,0.274228164,0.541179909,0.202301528,0.489882587,0.171140986,0.401537759,0.531987151,0.504715659,0.353388727,0.422207859,0.490014547,0.52467732,0.32861963,0.609737234,0.343046109,0.261525557,0.524730425,0.563784847,0.54029789,0.175032693,0.446678817,0.466263695,-0.05811497,0.398739174,0.495045158,0.332255027,0.58400505,0.350323248,0.665738989,0.538964538,0.682552097,1,0.579904768,0.07119562,0.649029809,0.404580397,0.346955678,0.195192087,0.252248454,0.571514594,0.412213897,0.33394613
shirt,0.572998563,0.710441671,0.669567828,0.822999635,0.66618931,0.844899948,0.738001686,0.714002195,0.519318221,0.614855009,0.736700947,0.821721499,0.65205736,0.614693568,0.653933111,0.187426978,0.569822895,0.65341751,0.692032748,0.801810823,0.412276498,0.779097274,0.546282324,0.768992836,0.801282933,0.63415443,0.556025912,0.677634816,0.705975419,0.708343933,0.649711308,0.830284397,0.574379791,0.367453706,0.804388375,0.834074385,0.674756351,0.402040108,0.797015788,0.440715661,0.100533724,0.547905286,0.467442394,0.707581916,0.696650996,0.51262088,0.728927589,0.791124008,0.815255508,0.579904768,1,0.351067775,0.761409909,0.688567341,0.625713565,0.462547889,0.541628543,0.797808016,0.694075801,0.674095139
skirt,0.737165868,0.002044541,0.493402468,0.309280174,0.325128384,0.170847555,0.086514392,0.129068455,0.513888352,0.681470816,0.623920059,0.50934608,0.183333348,0.611153003,0.362762692,0.144112813,0.719612101,0.319613493,0.697084106,0.322676788,0.684721578,0.214751499,0.617082084,0.691341225,0.434556052,0.544359366,0.671531329,0.463487853,0.597076276,0.131212422,0.667800812,0.1954425,0.607510444,0.184959303,0.363969301,0.366041098,0.384201407,0.451231441,0.497058078,-0.382601654,0.447063638,0.333654615,0.223695051,0.670924625,-0.033949814,0.43873162,0.289624593,0.398609308,0.263535976,0.07119562,0.351067775,1,0.259868367,0.660185429,0.698088795,0.76833094,0.652863704,0.200842531,0.508880887,0.635460513
spoon,0.484914542,0.638549785,0.526572736,0.624034094,0.659052136,0.682008071,0.687737631,0.633974084,0.512523344,0.553695246,0.591231926,0.714640965,0.490229842,0.504072842,0.540810247,0.380734489,0.447489931,0.621507965,0.449361549,0.619408203,0.394943172,0.61070355,0.380485887,0.623270828,0.714962453,0.63467815,0.459837932,0.545856836,0.64666441,0.514917158,0.521640926,0.692121543,0.476399684,0.261237996,0.702889821,0.677659862,0.664751333,0.356617377,0.627644287,0.43764587,0.073247459,0.439279966,0.541389352,0.538361757,0.57793556,0.344840833,0.733732957,0.688972041,0.816715728,0.649029809,0.761409909,0.259868367,1,0.620295029,0.543279332,0.400960138,0.413877452,0.669501548,0.572650093,0.545345744
table,0.791566626,0.359886215,0.741606004,0.68371978,0.57712512,0.614205463,0.52820771,0.555088289,0.631937829,0.751472259,0.774922285,0.784013773,0.441446008,0.747915902,0.580057002,0.322482395,0.694323493,0.525814662,0.778532248,0.657412856,0.716841766,0.602351965,0.734379102,0.832848826,0.740907158,0.703759905,0.737152867,0.716259934,0.76238015,0.468632107,0.760450275,0.618214291,0.661684989,0.313875463,0.685093735,0.653588611,0.668810682,0.517719437,0.797767211,0.089808077,0.376679188,0.492828299,0.445584086,0.759725192,0.361386282,0.462983342,0.619627689,0.722344715,0.614016548,0.404580397,0.688567341,0.660185429,0.620295029,1,0.770196792,0.725564763,0.757369342,0.590456653,0.706812626,0.823714435
telephone,0.83309052,0.327575621,0.70531447,0.605901867,0.613611691,0.531440038,0.532484598,0.481478506,0.658293211,0.865697914,0.723159423,0.803322994,0.294891841,0.791816443,0.626820341,0.318604988,0.717637818,0.609055477,0.733064623,0.53551672,0.609852915,0.570685412,0.614511409,0.779516034,0.672305318,0.738130662,0.750251462,0.73443589,0.809867219,0.295026274,0.668738016,0.53122902,0.760529727,0.499735455,0.670727897,0.608802628,0.50439931,0.469360346,0.722354248,-0.000852434,0.278620266,0.306085086,0.303919874,0.748868911,0.346306489,0.353790252,0.551167386,0.648180774,0.586513506,0.346955678,0.625713565,0.698088795,0.543279332,0.770196792,1,0.722603429,0.78638433,0.582063067,0.651410876,0.736282645
tomato,0.768163216,0.160623899,0.515704961,0.374452694,0.488259003,0.319123032,0.276750578,0.252633771,0.590869356,0.743850868,0.642108911,0.629052786,0.178054553,0.665053309,0.421324254,0.364753313,0.658945858,0.375353226,0.640694423,0.461795766,0.723611695,0.266400439,0.599013843,0.719947143,0.609677613,0.595177854,0.692853236,0.488045681,0.665083784,0.178786705,0.679444007,0.330743492,0.526229469,0.283613922,0.447637801,0.420336087,0.495560332,0.570016347,0.597759178,-0.191540196,0.405460037,0.380129226,0.436695661,0.68890387,0.117260963,0.395024915,0.429092028,0.481525853,0.376296297,0.195192087,0.462547889,0.76833094,0.400960138,0.725564763,0.722603429,1,0.702344991,0.371975363,0.635809771,0.656693439
train,0.798201802,0.192608892,0.750147169,0.620669365,0.438025565,0.515192351,0.419480024,0.478715888,0.614395076,0.739240968,0.726004312,0.706178238,0.263715505,0.688403698,0.691974335,0.255224394,0.603315643,0.458683897,0.764258948,0.59755932,0.614250721,0.586089834,0.765486339,0.725741145,0.577339503,0.628216291,0.7154032,0.696794582,0.657283309,0.355730549,0.679029894,0.469675357,0.741156369,0.363738401,0.537008988,0.498780559,0.487421009,0.420164861,0.711363037,-0.012531793,0.488179803,0.379350346,0.24721931,0.653511733,0.229899518,0.346311588,0.391351262,0.561123374,0.410032572,0.252248454,0.541628543,0.652863704,0.413877452,0.757369342,0.78638433,0.702344991,1,0.586126729,0.677961,0.76796174
truck,0.530892894,0.660605428,0.692320413,0.808569577,0.603836517,0.813548886,0.718582626,0.726091143,0.531394821,0.554696445,0.594289027,0.786088419,0.513736094,0.596793604,0.762104544,0.285291222,0.38388861,0.558709433,0.588796619,0.727785636,0.328761146,0.776445312,0.490605998,0.653045839,0.702294021,0.572824609,0.515986114,0.6808351,0.612494185,0.664046348,0.557021385,0.826229195,0.601380985,0.466908787,0.703385569,0.727008944,0.618908292,0.371073617,0.768961136,0.500929735,0.108967077,0.481418302,0.40537219,0.528896901,0.728537916,0.4039309,0.648623076,0.688223745,0.701856357,0.571514594,0.797808016,0.200842531,0.669501548,0.590456653,0.582063067,0.371975363,0.586126729,1,0.661149601,0.609798116
watch,0.647334105,0.464198713,0.590729958,0.649784039,0.645359608,0.59196524,0.477664028,0.542176108,0.588857736,0.6434047,0.739224879,0.776828125,0.432566559,0.62435716,0.608143465,0.329101824,0.628776673,0.397663065,0.721585055,0.680072402,0.667456658,0.514755464,0.557744278,0.773731191,0.749325633,0.676830183,0.69414199,0.572695878,0.717120511,0.5799221,0.785423668,0.705348687,0.616201829,0.252904602,0.669075581,0.657621197,0.682930461,0.585245649,0.751940497,0.11621289,0.236873404,0.609203614,0.569672383,0.721035958,0.4129435,0.632228135,0.534221418,0.604431722,0.581798305,0.412213897,0.694075801,0.508880887,0.572650093,0.706812626,0.651410876,0.635809771,0.677961,0.661149601,1,0.710068224
window,0.748239192,0.293775858,0.804561283,0.70482355,0.465577709,0.61177616,0.474675197,0.529330758,0.539288353,0.678147927,0.811278488,0.774337101,0.424764563,0.668293339,0.631268233,0.147626743,0.640452545,0.531940499,0.808067264,0.66143482,0.650527801,0.705370965,0.820038766,0.819353101,0.660308717,0.653327036,0.754356812,0.750038546,0.712663733,0.501415279,0.742546594,0.603318497,0.6861429,0.197313805,0.573730972,0.62341295,0.62579565,0.380088791,0.794063982,0.107235038,0.402279345,0.494337132,0.369762041,0.712279198,0.339047548,0.442854697,0.484252428,0.728697805,0.566506379,0.33394613,0.674095139,0.635460513,0.545345744,0.823714435,0.736282645,0.656693439,0.76796174,0.609798116,0.710068224,1
