term,airplane,ant,apartment,arch,arm,barn,bear,bed,bee,beetle,bell,bicycle,bottle,butterfly,car,carrot,cat,celery,chair,chimney,chisel,church,closet,coat,corn,cow,cup,desk,dog,door,dress,dresser,eye,fly,foot,glass,hammer,hand,horse,house,igloo,key,knife,leg,lettuce,pants,pliers,refrigerator,saw,screwdriver,shirt,skirt,spoon,table,telephone,tomato,train,truck,watch,window
hand,0.503239148,0.521784038,0.093775864,0.477415236,0.691846902,0.279335948,0.368543291,0.31070579,0.623736241,0.575521999,0.542994489,0.48718721,0.544280893,0.450560985,0.410444024,0.506398994,0.596341333,0.562986252,0.30491719,0.42088887,0.381239851,0.201567447,0.381118461,0.674773403,0.483248965,0.479905324,0.542571235,0.299783803,0.440133479,0.360447174,0.629282026,0.406412424,0.621471771,0.642077657,0.652308339,0.579613378,0.604602028,1,0.604066671,0.255078563,0.257834982,0.466477794,0.48833583,0.639980079,0.37236648,0.636365183,0.516927054,0.385758915,0.533178514,0.453586685,0.632422157,0.598059474,0.547448556,0.460565397,0.448717512,0.680521707,0.397777587,0.457219239,0.557492779,0.388675382
horse,0.521476461,0.619560763,0.074587669,0.654628098,0.533700199,0.475887404,0.63991273,0.333360275,0.708104184,0.65670345,0.618064457,0.401280498,0.508155874,0.737666776,0.403805892,0.551665465,0.682101633,0.551754098,0.292537837,0.515819716,0.37331107,0.212679344,0.484487329,0.624031767,0.482150761,0.646833503,0.473154648,0.490272921,0.644560983,0.328054445,0.664577046,0.604852219,0.586625563,0.666314422,0.469686919,0.554349128,0.500696036,0.604066671,1,0.22698731,0.373578601,0.40572211,0.397154163,0.491178612,0.427881104,0.589162039,0.488038488,0.563171305,0.530105055,0.282156948,0.520696222,0.605909648,0.443185191,0.48426137,0.629495068,0.610689479,0.472052395,0.543086479,0.606555807,0.476934029
house,0.54809781,0.142072183,0.812996341,0.249643441,0.138072966,0.695141039,0.277830504,0.528266559,0.396388098,0.36436061,0.198344992,0.643042734,0.057736344,0.081046343,0.55991871,0.181244298,0.023549221,-0.052316271,0.410883981,0.416461193,-0.252396093,0.762636237,0.516155036,0.425791436,0.384667968,0.206976341,0.297830523,0.357864818,0.232029615,0.35233592,0.078310632,0.405830108,0.253367785,0.243565776,-0.002931094,0.30969221,0.175163224,0.255078563,0.22698731,1,0.559461372,-0.043412868,-0.230163151,0.241502197,0.310990917,0.141748379,0.153615806,0.459254207,0.025042321,0.250294716,0.497224468,0.22224182,-0.00788516,0.535026664,0.225466085,0.35027387,0.556604907,0.367855223,0.49047818,0.422291136
igloo,0.567152939,0.294656451,0.468071411,0.488628077,0.146919081,0.644601832,0.363528103,0.417550114,0.437795376,0.458956833,0.504122015,0.456634751,0.417100919,0.250538404,0.454157086,0.411632368,0.383754108,0.24504174,0.382245658,0.612462776,-0.046070222,0.425403868,0.623088844,0.368674438,0.444573959,0.422592765,0.318698475,0.564427599,0.371908703,0.361290047,0.414406563,0.488951325,0.413338244,0.400165,-0.022123333,0.462524539,0.253540915,0.257834982,0.373578601,0.559461372,1,0.058148735,-0.00428629,0.345234853,0.36176332,0.285188034,0.093163597,0.60567677,0.152026426,0.057415897,0.425861905,0.352630415,0.028891607,0.477007519,0.376803228,0.407114146,0.529056355,0.454173705,0.522865982,0.525584843
key,0.115523979,0.560367803,-0.243210987,0.440260678,0.283641816,-0.010925853,0.39589552,0.167184722,0.337947203,0.359767048,0.489184962,0.217503971,0.527700985,0.430796845,0.081845846,0.470368091,0.55276262,0.591522485,0.257547597,0.25809634,0.772177501,-0.179880459,0.090385499,0.319535233,0.516900876,0.435220657,0.589609687,0.359093957,0.38725565,0.484637304,0.450015993,0.330561351,0.453414751,0.456898748,0.453364025,0.570826014,0.587592503,0.466477794,0.40572211,-0.043412868,0.058148735,1,0.590102332,0.430689968,0.577804524,0.559134075,0.554808401,0.199171021,0.613973018,0.42891822,0.403781513,0.382959606,0.561306631,0.131137278,0.535457505,0.443629538,0.058462319,0.231232077,0.314310161,0.349129826
knife,0.059599356,0.479104925,-0.31816837,0.439440613,0.544041648,-0.166652944,0.321967753,0.234690702,0.313790519,0.376134155,0.441170856,0.088861469,0.624686053,0.419607261,0.14598059,0.552087302,0.514867205,0.738130972,0.181993565,0.18073535,0.658127676,-0.202260468,0.108738697,0.309980117,0.338977865,0.472883925,0.512534562,0.214930052,0.313412297,0.262501221,0.543926034,0.262605564,0.411346763,0.370975185,0.619754404,0.417251023,0.594883885,0.48833583,0.397154163,-0.230163151,-0.00428629,0.590102332,1,0.440364874,0.289972922,0.522879909,0.586287465,0.177107198,0.708062647,0.475098422,0.315373248,0.53278141,0.715114948,0.23987311,0.431120667,0.493256807,-0.000682619,0.315553558,0.219182096,0.236200422
leg,0.406434142,0.461240518,0.114772871,0.484645311,0.551900795,0.318578926,0.328799188,0.337940315,0.481737694,0.544342054,0.512448116,0.483104105,0.588604872,0.378943827,0.375486238,0.424453622,0.530142753,0.531783438,0.362284444,0.381280826,0.41575224,0.152485626,0.408941866,0.476425105,0.596054285,0.47852737,0.507588876,0.355656688,0.27312585,0.397341292,0.564189919,0.399652492,0.533732166,0.542280821,0.555113838,0.588137392,0.506382481,0.639980079,0.491178612,0.241502197,0.345234853,0.430689968,0.440364874,1,0.392516925,0.506887362,0.434114538,0.446062943,0.415138374,0.414167534,0.563303908,0.563691397,0.479642914,0.427545785,0.403899553,0.527125952,0.340748433,0.523720904,0.475375031,0.396645344
lettuce,0.388276116,0.647154925,0.152328091,0.5815642,0.178216047,0.458534653,0.630877499,0.388916295,0.488227686,0.546123574,0.590406436,0.506898152,0.484869783,0.538792624,0.383028568,0.502298149,0.489753637,0.495071109,0.456956098,0.539084541,0.473054066,0.185864987,0.362199769,0.435822498,0.702499077,0.622500513,0.660235484,0.585735387,0.589608531,0.605181409,0.386805088,0.572801815,0.466608361,0.591203258,0.191438945,0.644319951,0.594438938,0.37236648,0.427881104,0.310990917,0.36176332,0.577804524,0.289972922,0.392516925,1,0.365457748,0.461214142,0.513504131,0.476491256,0.438964,0.542129571,0.313004857,0.362253307,0.373534386,0.704069738,0.464432973,0.350949143,0.356578595,0.628323019,0.57861596
pants,0.372503755,0.500963867,0.008090872,0.491418525,0.504290697,0.189168128,0.385568765,0.315713568,0.504880437,0.498603846,0.56750045,0.318679323,0.597896027,0.503548943,0.274819087,0.557139339,0.605545884,0.586133588,0.326938019,0.441269558,0.445513494,0.113153563,0.38641856,0.558939012,0.41112882,0.450884888,0.491743697,0.41919325,0.437390979,0.348586227,0.669357988,0.413798353,0.545109257,0.460247863,0.566634294,0.572192377,0.573773784,0.636365183,0.589162039,0.141748379,0.285188034,0.559134075,0.522879909,0.506887362,0.365457748,1,0.540274703,0.388219439,0.567171312,0.460990533,0.588607917,0.621706034,0.566981372,0.426949873,0.481585273,0.630477294,0.288202256,0.335810548,0.483493662,0.435524592
pliers,0.2909676,0.638073667,0.073439529,0.47380205,0.529318913,0.125346692,0.564007204,0.445370346,0.532216863,0.63397781,0.394074543,0.378959494,0.480648304,0.405630531,0.396439884,0.520291743,0.439814079,0.606065342,0.466330101,0.246615581,0.473286656,0.21986221,0.185406421,0.563774811,0.454727506,0.516374149,0.652259355,0.204695467,0.484574294,0.332287162,0.512017815,0.390514103,0.362146547,0.498520524,0.550722944,0.497718006,0.675626678,0.516927054,0.488038488,0.153615806,0.093163597,0.554808401,0.586287465,0.434114538,0.461214142,0.540274703,1,0.282886282,0.641469211,0.708725409,0.472051457,0.619692668,0.778865422,0.595008265,0.445930691,0.660700334,0.215005071,0.375864026,0.467284274,0.27585007
refrigerator,0.584604507,0.499489858,0.418421028,0.700627789,0.316400606,0.713247276,0.539272263,0.483717548,0.591769527,0.596223335,0.643036906,0.543610488,0.49933406,0.525702979,0.538185903,0.523789939,0.463590747,0.423221481,0.425072324,0.690569499,0.172061802,0.4344016,0.689731559,0.511616531,0.547347914,0.593919741,0.532004177,0.643270997,0.501240559,0.470271142,0.517916764,0.688345138,0.456120692,0.538339332,0.126663669,0.618878991,0.456236728,0.385758915,0.563171305,0.459254207,0.60567677,0.199171021,0.177107198,0.446062943,0.513504131,0.388219439,0.282886282,1,0.398097425,0.284541722,0.548018355,0.475152887,0.215147323,0.559143251,0.624772313,0.546080272,0.5529888,0.510676993,0.64930445,0.682480702
saw,0.269691642,0.629363971,-0.076010686,0.584785567,0.522087871,0.121029417,0.506287011,0.367213344,0.522390252,0.510941933,0.600455475,0.243101397,0.572265918,0.492410361,0.3265374,0.610313829,0.574259646,0.701288504,0.329766246,0.362262698,0.607205524,0.031893194,0.287492262,0.516128684,0.387702247,0.585092467,0.677019092,0.374554441,0.530954112,0.410929136,0.556436528,0.451929302,0.45141127,0.551459164,0.531194768,0.548097436,0.667572879,0.533178514,0.530105055,0.025042321,0.152026426,0.613973018,0.708062647,0.415138374,0.476491256,0.567171312,0.641469211,0.398097425,1,0.554815008,0.452580898,0.5530307,0.6442054,0.383400987,0.639842033,0.625793842,0.293151501,0.376470514,0.384036692,0.403481879
screwdriver,0.364829484,0.464612477,0.224067269,0.347344119,0.426709591,0.107655564,0.339006842,0.444712347,0.380845032,0.500042692,0.302303122,0.481663695,0.376804772,0.288169656,0.394491846,0.414743666,0.305172307,0.429552011,0.431747865,0.232809508,0.404684801,0.296795681,0.145829653,0.488060468,0.368805615,0.332521444,0.617823841,0.14112186,0.327463373,0.330876234,0.317812348,0.253449604,0.218833388,0.392188535,0.479869226,0.450201943,0.649531854,0.453586685,0.282156948,0.250294716,0.057415897,0.42891822,0.475098422,0.414167534,0.438964,0.460990533,0.708725409,0.284541722,0.554815008,1,0.531373345,0.439470702,0.676334656,0.518454023,0.331773082,0.539639426,0.157786211,0.318299434,0.3998039,0.235288883
shirt,0.526006593,0.475412722,0.362922477,0.490641411,0.524687084,0.481935788,0.409234801,0.485789878,0.594853373,0.578735211,0.464639292,0.631003753,0.495011775,0.41933867,0.473313786,0.46668821,0.452856463,0.458482514,0.473452105,0.467120546,0.280805474,0.442724117,0.497393302,0.629228134,0.563979795,0.45857148,0.582580644,0.432977209,0.405879574,0.470372296,0.476767905,0.507763257,0.538510082,0.599188996,0.451424059,0.658800725,0.549303246,0.632422157,0.520696222,0.497224468,0.425861905,0.403781513,0.315373248,0.563303908,0.542129571,0.588607917,0.472051457,0.548018355,0.452580898,0.531373345,1,0.489408105,0.43764593,0.542745528,0.467005199,0.608352517,0.461413924,0.490099919,0.60113127,0.508767871
skirt,0.387205678,0.477580099,0.128757573,0.558000734,0.641608953,0.307279558,0.456041957,0.430155196,0.593874943,0.646436921,0.549604579,0.36768464,0.629450123,0.441426479,0.363869276,0.530557745,0.54346091,0.638125748,0.382053365,0.397740555,0.292425833,0.266672578,0.388204395,0.563011559,0.454910755,0.517520057,0.542749679,0.347548531,0.370455304,0.274951792,0.726778886,0.474900586,0.482845439,0.516368028,0.584655703,0.554464938,0.509568135,0.598059474,0.605909648,0.22224182,0.352630415,0.382959606,0.53278141,0.563691397,0.313004857,0.621706034,0.619692668,0.475152887,0.5530307,0.439470702,0.489408105,1,0.566118376,0.628377968,0.46627996,0.68961832,0.411239027,0.561514202,0.477298074,0.395419368
spoon,0.216033048,0.566859758,-0.080307223,0.431812045,0.596844957,-0.069407114,0.434356431,0.307284873,0.434303847,0.529776267,0.377056243,0.280931523,0.502857964,0.425461076,0.270868206,0.595277617,0.470644789,0.655752413,0.327720232,0.202181243,0.561895187,0.037156304,0.089429894,0.41808983,0.395101353,0.463242194,0.567667435,0.193158763,0.406917356,0.250643836,0.52486731,0.275364459,0.370980738,0.457698211,0.619643899,0.456644542,0.666203537,0.547448556,0.443185191,-0.00788516,0.028891607,0.561306631,0.715114948,0.479642914,0.362253307,0.566981372,0.778865422,0.215147323,0.6442054,0.676334656,0.43764593,0.566118376,1,0.450369878,0.370027267,0.615396662,0.060256119,0.289964187,0.356188567,0.227751306
table,0.562512428,0.488632079,0.466562682,0.530299747,0.546407728,0.508104979,0.515355939,0.679862461,0.615410764,0.675258615,0.43417702,0.582618954,0.439490879,0.374951426,0.662691662,0.462855658,0.368223818,0.424139928,0.622411102,0.474828495,0.0334324,0.540692844,0.573967816,0.66861562,0.500702969,0.51140385,0.499543048,0.427103032,0.450131898,0.274646335,0.555926219,0.576601374,0.405373455,0.452733174,0.348107901,0.493835265,0.510162577,0.460565397,0.48426137,0.535026664,0.477007519,0.131137278,0.23987311,0.427545785,0.373534386,0.426949873,0.595008265,0.559143251,0.383400987,0.518454023,0.542745528,0.628377968,0.450369878,1,0.451653126,0.692226481,0.542423072,0.49474141,0.643921852,0.48774144
telephone,0.415313109,0.695431051,0.039523868,0.668657798,0.380868869,0.496325072,0.708949336,0.501422154,0.604882367,0.556939826,0.737423018,0.429932587,0.551430517,0.652468617,0.451610338,0.54763856,0.628874785,0.608905929,0.425123906,0.658254582,0.51136769,0.105847764,0.542016444,0.525513584,0.611407943,0.777284167,0.612329759,0.731909045,0.655440246,0.577450998,0.560809082,0.724833395,0.579779443,0.583781297,0.336939754,0.630660477,0.613710392,0.448717512,0.629495068,0.225466085,0.376803228,0.535457505,0.431120667,0.403899553,0.704069738,0.481585273,0.445930691,0.624772313,0.639842033,0.331773082,0.467005199,0.46627996,0.370027267,0.451653126,1,0.522263262,0.439297685,0.451252002,0.64453268,0.712677967
tomato,0.569703459,0.655776086,0.201791864,0.615976394,0.664870925,0.351866546,0.578259932,0.472555685,0.764266328,0.747792322,0.593657009,0.476000601,0.584449883,0.51800012,0.530832465,0.661897458,0.614388397,0.630981514,0.441816291,0.465350879,0.292604714,0.313549289,0.412052673,0.757447329,0.55422146,0.60162021,0.603795895,0.370351065,0.626019065,0.301197396,0.739723569,0.490740019,0.590915145,0.64702685,0.511589516,0.612012252,0.649362161,0.680521707,0.610689479,0.35027387,0.407114146,0.443629538,0.493256807,0.527125952,0.464432973,0.630477294,0.660700334,0.546080272,0.625793842,0.539639426,0.608352517,0.68961832,0.615396662,0.692226481,0.522263262,1,0.438127925,0.439703727,0.633018519,0.43596094
train,0.589311807,0.314123942,0.507757577,0.417721509,0.31769878,0.703317164,0.345259384,0.504827061,0.553867461,0.470245609,0.522869326,0.561782769,0.251396942,0.249054155,0.651259014,0.258962763,0.329337092,0.20437675,0.320299631,0.487631378,-0.116554079,0.567049236,0.641437472,0.614725471,0.386491906,0.384533276,0.404040957,0.363224705,0.368401871,0.363811938,0.345704555,0.492593626,0.439526262,0.456464262,0.176106189,0.393723797,0.275473906,0.397777587,0.472052395,0.556604907,0.529056355,0.058462319,-0.000682619,0.340748433,0.350949143,0.288202256,0.215005071,0.5529888,0.293151501,0.157786211,0.461413924,0.411239027,0.060256119,0.542423072,0.439297685,0.438127925,1,0.488289342,0.546432296,0.47692642
truck,0.482401517,0.348982831,0.274163232,0.485284745,0.455230383,0.477909909,0.423122306,0.397878215,0.541646867,0.553432309,0.464750833,0.463488522,0.466587243,0.398388336,0.411399652,0.381225194,0.412415429,0.352871924,0.378714889,0.377721147,0.181029145,0.439383149,0.419330461,0.454350985,0.426467749,0.462721559,0.48246002,0.374544635,0.358748627,0.333616625,0.420375367,0.431834497,0.346806194,0.549396607,0.374333067,0.52675301,0.329808985,0.457219239,0.543086479,0.367855223,0.454173705,0.231232077,0.315553558,0.523720904,0.356578595,0.335810548,0.375864026,0.510676993,0.376470514,0.318299434,0.490099919,0.561514202,0.289964187,0.49474141,0.451252002,0.439703727,0.488289342,1,0.402450059,0.368560596
watch,0.627372189,0.697729802,0.354970233,0.589464321,0.374563468,0.659358495,0.639047685,0.522054863,0.674905899,0.666494097,0.664927044,0.641792851,0.510455827,0.594262114,0.62721618,0.47516211,0.57023162,0.462711541,0.509587972,0.729312645,0.219361052,0.399493942,0.617846593,0.704621683,0.645777483,0.68119088,0.569012792,0.556615731,0.635889634,0.506369391,0.577257959,0.681292592,0.609186164,0.602846529,0.263982187,0.629734904,0.605287361,0.557492779,0.606555807,0.49047818,0.522865982,0.314310161,0.219182096,0.475375031,0.628323019,0.483493662,0.467284274,0.64930445,0.384036692,0.3998039,0.60113127,0.477298074,0.356188567,0.643921852,0.64453268,0.633018519,0.546432296,0.402450059,1,0.641117502
window,0.442282118,0.440633774,0.310403366,0.661170325,0.255363425,0.614390487,0.477625441,0.546399372,0.442571235,0.434111389,0.633534306,0.48501633,0.499963089,0.499514785,0.433367878,0.487257978,0.441618384,0.436317328,0.538889124,0.754419837,0.32791331,0.27577858,0.731431544,0.420200976,0.629103855,0.589003756,0.506627404,0.792524097,0.447673423,0.619237325,0.466597988,0.763572539,0.575387637,0.423485018,0.130042082,0.659993107,0.439369354,0.388675382,0.476934029,0.422291136,0.525584843,0.349129826,0.236200422,0.396645344,0.57861596,0.435524592,0.27585007,0.682480702,0.403481879,0.235288883,0.508767871,0.395419368,0.227751306,0.48774144,0.712677967,0.43596094,0.47692642,0.368560596,0.641117502,1
