term,airplane,ant,apartment,arch,arm,barn,bear,bed,bee,beetle,bell,bicycle,bottle,butterfly,car,carrot,cat,celery,chair,chimney,chisel,church,closet,coat,corn,cow,cup,desk,dog,door,dress,dresser,eye,fly,foot,glass,hammer,hand,horse,house,igloo,key,knife,leg,lettuce,pants,pliers,refrigerator,saw,screwdriver,shirt,skirt,spoon,table,telephone,tomato,train,truck,watch,window
hand,0.69693908,0.447902207,0.540901898,0.624183122,0.801429028,0.362903232,0.421632079,0.301681599,0.776115549,0.705693223,0.661852899,0.634794979,0.598378623,0.530272015,0.665302983,0.510837298,0.403281313,0.715483376,0.535088858,0.707884753,0.725725851,0.454059334,0.620902642,0.648992943,0.274873794,0.713832034,0.467792146,0.456606595,0.443464518,0.555190708,0.808414899,0.633597753,0.395006028,0.789492624,0.589041769,0.746725847,0.582441706,1,0.797874548,0.49765,0.454918576,0.558952312,0.558039781,0.69782557,0.656427286,0.450682789,0.551421827,0.60703286,0.391002529,0.556919629,0.627644759,0.688529961,0.414169266,0.359313702,0.697304003,0.556913545,0.64703963,0.744544834,0.616235682,0.604526782
horse,0.631308443,0.327294106,0.560303426,0.59451945,0.756409913,0.523642314,0.375254623,0.250122829,0.781506499,0.524501029,0.581850286,0.583998089,0.516275209,0.645328615,0.708852149,0.473357359,0.436962506,0.569968301,0.434205132,0.629443456,0.636905776,0.370095664,0.632963079,0.61775039,0.269675502,0.598456705,0.41554853,0.456981842,0.393814559,0.538655632,0.675160643,0.663448461,0.398132172,0.684480512,0.460171735,0.639224006,0.472754681,0.797874548,1,0.510292378,0.631945978,0.439041034,0.479812598,0.614616849,0.615101569,0.360403145,0.394013904,0.551789366,0.253633047,0.485515088,0.569624465,0.688553798,0.235835387,0.380604725,0.638588641,0.642118541,0.610211355,0.712901078,0.543526395,0.608906355
house,0.493437587,0.632486782,0.82846048,0.752541711,0.430982834,0.761321309,0.74553369,0.793491201,0.653561773,0.673744825,0.725032852,0.751633688,0.586872857,0.707379256,0.561747843,0.5290038,0.448575407,0.535570116,0.56203283,0.752738094,0.651708173,0.705888556,0.63878433,0.649777973,0.75030964,0.67667817,0.614569462,0.811994491,0.585540222,0.677627911,0.566665491,0.733914705,0.703816958,0.665582672,0.468599435,0.460598001,0.680105649,0.49765,0.510292378,1,0.4605409,0.555636202,0.588020181,0.579668869,0.72951176,0.37193907,0.675234062,0.820152013,0.696002055,0.688437773,0.706415151,0.254348309,0.505058147,0.763707246,0.767180257,0.483807573,0.83352808,0.768364924,0.697033361,0.810460626
igloo,0.412966453,0.245066016,0.492575646,0.387366113,0.489723969,0.545496213,0.270005418,0.267555959,0.606163567,0.346599426,0.475208435,0.455903724,0.412516026,0.617663914,0.557073315,0.259876951,0.33609912,0.379304573,0.3979506,0.501131117,0.358962188,0.406307387,0.602716145,0.522588493,0.303762718,0.38986549,0.242686475,0.335473879,0.263905242,0.635436994,0.457679718,0.523702889,0.464014175,0.457527757,0.209190101,0.484678358,0.328352346,0.454918576,0.631945978,0.4605409,1,0.393528619,0.284668746,0.455820755,0.566397931,0.396674164,0.267267678,0.484499922,0.105492559,0.329789529,0.554790247,0.566239755,0.058438944,0.339088849,0.483417905,0.648787138,0.439329961,0.472381904,0.308087719,0.521575597
key,0.26174179,0.589001848,0.512979487,0.365005189,0.382646102,0.37542482,0.526100438,0.542723394,0.524776409,0.682999352,0.662262788,0.485187042,0.709211861,0.426603098,0.465127827,0.328991952,0.57654482,0.507068809,0.507923941,0.519510355,0.668551722,0.496803892,0.493215726,0.666036059,0.554314849,0.64988405,0.413354271,0.469446312,0.541104512,0.579817571,0.590166598,0.433525577,0.474820022,0.578318636,0.441166245,0.463909819,0.628251316,0.558952312,0.439041034,0.555636202,0.393528619,1,0.680549167,0.707447031,0.54536416,0.456524791,0.652872274,0.529870166,0.499963258,0.522241,0.691703808,0.350518295,0.434204809,0.488151372,0.515729424,0.41346468,0.67212326,0.555341869,0.596104417,0.523840002
knife,0.357496641,0.622729182,0.649265543,0.472260085,0.417733141,0.480486225,0.652037153,0.543484284,0.59201613,0.651506877,0.693174521,0.464968229,0.624221135,0.480596359,0.555036968,0.594396716,0.519820776,0.518312968,0.470485589,0.493567307,0.667170581,0.531861547,0.481680496,0.644393574,0.450954632,0.724283272,0.510662062,0.586163763,0.662837694,0.52609608,0.540704645,0.405921793,0.400887293,0.598901141,0.349868378,0.342299588,0.673135379,0.558039781,0.479812598,0.588020181,0.284668746,0.680549167,1,0.600897122,0.497854714,0.263853746,0.714358734,0.542003052,0.62056027,0.604972889,0.604938026,0.282497227,0.536168283,0.59381756,0.534011915,0.499543308,0.676185998,0.585069371,0.694598216,0.639739955
leg,0.354155026,0.487200143,0.516754444,0.4638453,0.544678477,0.377223149,0.402502348,0.423164347,0.625161179,0.560886394,0.713206273,0.496583018,0.668601124,0.47922861,0.452558691,0.420855996,0.567052145,0.578618004,0.6605898,0.711347884,0.738598726,0.599005903,0.68349502,0.709419126,0.492799903,0.665422796,0.489687805,0.457071404,0.386968018,0.664430236,0.784290186,0.575575396,0.420292739,0.69299706,0.557540036,0.603096061,0.618325652,0.69782557,0.614616849,0.579668869,0.455820755,0.707447031,0.600897122,1,0.488830472,0.685847338,0.594853217,0.586741629,0.471571296,0.485431497,0.680666541,0.470292859,0.508720661,0.375341659,0.508514801,0.374874436,0.611042778,0.630538648,0.685263084,0.674669501
lettuce,0.617200084,0.563915207,0.715521272,0.753717609,0.586685304,0.610139624,0.630858626,0.570411409,0.723998165,0.769853451,0.689871704,0.822124693,0.597404745,0.680930049,0.615866809,0.428313671,0.35060317,0.663053556,0.440188729,0.707245872,0.629113657,0.533882204,0.614614995,0.699658649,0.513024811,0.660487722,0.475011123,0.634843582,0.56870778,0.612841345,0.607153227,0.76788602,0.640898669,0.702960648,0.502854647,0.644424082,0.632647029,0.656427286,0.615101569,0.72951176,0.566397931,0.54536416,0.497854714,0.488830472,1,0.388660611,0.589732356,0.763815506,0.506014002,0.634700583,0.748069066,0.534562802,0.351375205,0.655232441,0.870258937,0.643299331,0.763377282,0.728085492,0.562706306,0.670086105
pants,0.102604885,0.354072376,0.228297384,0.344864981,0.35712673,0.171250965,0.195582691,0.178414709,0.320862723,0.365961414,0.463691305,0.481456436,0.420670672,0.327433024,0.123476664,0.329223362,0.42569204,0.468268946,0.431335278,0.600483914,0.539339512,0.375924272,0.465707896,0.604937123,0.265032545,0.394507701,0.282303052,0.147899282,0.177054859,0.486092632,0.559892034,0.559291004,0.439165113,0.467252634,0.524465208,0.546021464,0.510534628,0.450682789,0.360403145,0.37193907,0.396674164,0.456524791,0.263853746,0.685847338,0.388660611,1,0.402029858,0.42548905,0.34774854,0.458199277,0.59946207,0.472546328,0.501253203,0.14430878,0.321982459,0.103550407,0.379878564,0.365285959,0.332371327,0.384571132
pliers,0.409430938,0.765032992,0.647275461,0.579382494,0.427492466,0.467018839,0.761651039,0.645230391,0.568625698,0.796890509,0.684272203,0.625463991,0.581470584,0.550031012,0.533294736,0.62837794,0.510757091,0.607044173,0.58040939,0.633801449,0.694545173,0.639374204,0.524737238,0.692135315,0.606529829,0.778598498,0.649325961,0.620703576,0.766969362,0.62138651,0.619981284,0.547262467,0.593752192,0.607267311,0.516082299,0.431971384,0.775527521,0.551421827,0.394013904,0.675234062,0.267267678,0.652872274,0.714358734,0.594853217,0.589732356,0.402029858,1,0.669816003,0.693492592,0.705250637,0.722632529,0.292127025,0.683061113,0.678163473,0.674982202,0.37983349,0.666768839,0.630003122,0.677490255,0.665814277
refrigerator,0.640870393,0.652357042,0.799986271,0.804826451,0.498345589,0.712353613,0.743684668,0.715822389,0.711135759,0.727532418,0.764427588,0.784896263,0.658139416,0.656662422,0.614004036,0.458507264,0.421470291,0.659183263,0.60403211,0.797134949,0.682725271,0.741771867,0.626309911,0.717765901,0.664573551,0.693617349,0.615269631,0.77715191,0.549726996,0.743752865,0.709085983,0.725508103,0.645282852,0.768521351,0.594458858,0.571226914,0.764919216,0.60703286,0.551789366,0.820152013,0.484499922,0.529870166,0.542003052,0.586741629,0.763815506,0.42548905,0.669816003,1,0.686730704,0.723864199,0.747747158,0.38121609,0.500698339,0.738891806,0.83493597,0.569986446,0.797927057,0.818355077,0.672548866,0.793121094
saw,0.349452657,0.727139736,0.659960496,0.642322671,0.279843784,0.505326015,0.762331895,0.712257539,0.39845275,0.642356162,0.630303342,0.630914689,0.560395656,0.406908218,0.37453917,0.533840342,0.416469288,0.548603199,0.52344229,0.577265289,0.612915078,0.604658804,0.370854776,0.600810583,0.64404955,0.583556413,0.633305393,0.687286198,0.615676579,0.5014335,0.491167634,0.491470007,0.567279349,0.584408332,0.506673303,0.292933691,0.726149906,0.391002529,0.253633047,0.696002055,0.105492559,0.499963258,0.62056027,0.471571296,0.506014002,0.34774854,0.693492592,0.686730704,1,0.70704794,0.627645787,0.081087707,0.693487654,0.681233512,0.58784262,0.262198815,0.673447446,0.600877671,0.645724288,0.607249486
screwdriver,0.408317979,0.652941321,0.608499926,0.701969236,0.468274001,0.500460291,0.67213882,0.50369428,0.485405793,0.697704211,0.614122294,0.75612258,0.590996745,0.498247045,0.514287681,0.597382464,0.452623685,0.638063262,0.405395049,0.649938684,0.705277128,0.476366929,0.394622505,0.72241615,0.475806993,0.673858123,0.572404213,0.595637759,0.553516205,0.524461942,0.556225627,0.706129583,0.654617575,0.712123146,0.646033752,0.4256019,0.762484353,0.556919629,0.485515088,0.688437773,0.329789529,0.522241,0.604972889,0.485431497,0.634700583,0.458199277,0.705250637,0.723864199,0.70704794,1,0.725678438,0.38621563,0.683985771,0.63098827,0.672130309,0.338037941,0.762498655,0.673438985,0.510066373,0.600167422
shirt,0.490168674,0.695081196,0.694699544,0.666286736,0.561949496,0.547722128,0.66565071,0.578449014,0.643884303,0.78544695,0.706291399,0.764785798,0.719336509,0.578575135,0.63380208,0.493743569,0.504992107,0.753470726,0.592427692,0.777567609,0.718404754,0.675328652,0.622605792,0.822716694,0.553523082,0.733670352,0.564155292,0.569817349,0.629522627,0.73180078,0.721912411,0.693952731,0.699193514,0.6937552,0.619889834,0.604933747,0.785589443,0.627644759,0.569624465,0.706415151,0.554790247,0.691703808,0.604938026,0.680666541,0.748069066,0.59946207,0.722632529,0.747747158,0.627645787,0.725678438,1,0.560201693,0.562396597,0.653028987,0.73537715,0.559108123,0.762025288,0.707771749,0.594822347,0.69684982
skirt,0.511146489,0.146942164,0.278438455,0.426177636,0.769229024,0.239366085,0.173839067,-0.006847408,0.607200847,0.472015066,0.374187678,0.412733143,0.45187937,0.321173956,0.56349772,0.243305129,0.108992766,0.597484345,0.30886974,0.502633079,0.469773767,0.242719221,0.427562363,0.457936751,-0.057767162,0.445701462,0.246318193,0.13084271,0.179114634,0.468531878,0.630178242,0.512860934,0.193727403,0.500451551,0.561247875,0.749285934,0.368464372,0.688529961,0.688553798,0.254348309,0.566239755,0.350518295,0.282497227,0.470292859,0.534562802,0.472546328,0.292127025,0.38121609,0.081087707,0.38621563,0.560201693,1,0.172177465,0.140838256,0.497589066,0.542431688,0.341841344,0.49218641,0.243528249,0.38488374
spoon,0.204705213,0.610596873,0.425229731,0.509795192,0.311757467,0.283985513,0.558783033,0.435705239,0.270463412,0.565919861,0.520680832,0.534208161,0.417842901,0.314797169,0.312391486,0.659022721,0.415985392,0.527582621,0.546375918,0.52678149,0.672361394,0.42570814,0.237227888,0.599662554,0.443521365,0.555997416,0.676913611,0.48428398,0.572242188,0.327133527,0.475318528,0.510842194,0.550871679,0.539113973,0.562541866,0.311379927,0.695785926,0.414169266,0.235835387,0.505058147,0.058438944,0.434204809,0.536168283,0.508720661,0.351375205,0.501253203,0.683061113,0.500698339,0.693487654,0.683985771,0.562396597,0.172177465,1,0.438749393,0.405689944,0.08946326,0.52017586,0.474311221,0.522202192,0.441171032
table,0.482134636,0.678299746,0.779089132,0.730102804,0.29787787,0.751634419,0.811812688,0.750085328,0.535042468,0.673796123,0.653474631,0.669103031,0.503523913,0.591819508,0.576718373,0.476007322,0.318122968,0.535428071,0.567057616,0.602486295,0.561843865,0.665337243,0.480784267,0.63130917,0.724423633,0.633920495,0.653264244,0.836628119,0.665597892,0.59691588,0.486345344,0.565954998,0.62417794,0.570682415,0.41411658,0.287692528,0.640866435,0.359313702,0.380604725,0.763707246,0.339088849,0.488151372,0.59381756,0.375341659,0.655232441,0.14430878,0.678163473,0.738891806,0.681233512,0.63098827,0.653028987,0.140838256,0.438749393,1,0.74268538,0.479393589,0.750595988,0.696429625,0.658587985,0.726423014
telephone,0.711007628,0.627686699,0.779064138,0.828034802,0.655217314,0.693829463,0.738591355,0.630766719,0.783993486,0.82101035,0.737583718,0.819178957,0.622235303,0.675999422,0.688665652,0.479661599,0.362450723,0.684255618,0.508373646,0.746129674,0.694951371,0.624933601,0.61284975,0.682159462,0.595811108,0.738297273,0.55344756,0.750589926,0.610421145,0.670241559,0.688356647,0.725002702,0.622748057,0.755562855,0.569349119,0.630682655,0.695608591,0.697304003,0.638588641,0.767180257,0.483417905,0.515729424,0.534011915,0.508514801,0.870258937,0.321982459,0.674982202,0.83493597,0.58784262,0.672130309,0.73537715,0.497589066,0.405689944,0.74268538,1,0.658474881,0.786591026,0.819884578,0.657286824,0.731320603
tomato,0.633057357,0.357605386,0.662973299,0.505426707,0.64683531,0.599148771,0.500641807,0.436673116,0.768980686,0.535039528,0.546154653,0.495333299,0.547345992,0.614145399,0.740958076,0.319055438,0.256080342,0.469990961,0.388401547,0.466741644,0.429474423,0.487439138,0.535251083,0.47363522,0.324398337,0.542222521,0.331260101,0.519766071,0.495267886,0.590411518,0.48250008,0.424688626,0.340212573,0.508868456,0.23736692,0.482678601,0.443665936,0.556913545,0.642118541,0.483807573,0.648787138,0.41346468,0.499543308,0.374874436,0.643299331,0.103550407,0.37983349,0.569986446,0.262198815,0.338037941,0.559108123,0.542431688,0.08946326,0.479393589,0.658474881,1,0.501621478,0.556661656,0.457669979,0.566153791
train,0.57720434,0.677258887,0.79752669,0.779097976,0.494781635,0.67204396,0.709949011,0.675649796,0.662655803,0.735366319,0.778128376,0.802669907,0.667178267,0.63754415,0.654936539,0.545143829,0.509485284,0.645771763,0.560126465,0.753317091,0.750212466,0.633436254,0.608876663,0.752838145,0.664295085,0.764848278,0.621529431,0.772721786,0.598462896,0.634856046,0.658078081,0.747927869,0.693462918,0.799510189,0.541655578,0.49620885,0.726393317,0.64703963,0.610211355,0.83352808,0.439329961,0.67212326,0.676185998,0.611042778,0.763377282,0.379878564,0.666768839,0.797927057,0.673447446,0.762498655,0.762025288,0.341841344,0.52017586,0.750595988,0.786591026,0.501621478,1,0.827708644,0.716291025,0.756335085
truck,0.726789658,0.621996145,0.763883434,0.823145405,0.647843566,0.693451858,0.662191879,0.620747455,0.757248032,0.736128929,0.763605614,0.734716649,0.625307719,0.640790395,0.736489507,0.523005495,0.405445599,0.737462207,0.633033195,0.80359605,0.718755826,0.678055124,0.680667026,0.689826191,0.584048309,0.753858356,0.641899447,0.765023114,0.536734338,0.679523985,0.78208771,0.727735786,0.57563553,0.802853014,0.647882862,0.619777618,0.698484762,0.744544834,0.712901078,0.768364924,0.472381904,0.555341869,0.585069371,0.630538648,0.728085492,0.365285959,0.630003122,0.818355077,0.600877671,0.673438985,0.707771749,0.49218641,0.474311221,0.696429625,0.819884578,0.556661656,0.827708644,1,0.771530681,0.799910764
watch,0.517985902,0.663720833,0.710732186,0.665509844,0.45830211,0.572587603,0.635642236,0.660211866,0.634600244,0.666492831,0.814281016,0.573875193,0.600331188,0.612250875,0.58359907,0.58756302,0.482245131,0.587417001,0.717646812,0.683136534,0.715048737,0.703899344,0.653961313,0.652821341,0.690022131,0.727809598,0.702060387,0.770062526,0.59229767,0.649036483,0.698958994,0.528162104,0.468966784,0.670034831,0.442991032,0.430522034,0.672009041,0.616235682,0.543526395,0.697033361,0.308087719,0.596104417,0.694598216,0.685263084,0.562706306,0.332371327,0.677490255,0.672548866,0.645724288,0.510066373,0.594822347,0.243528249,0.522202192,0.658587985,0.657286824,0.457669979,0.716291025,0.771530681,1,0.784029188
window,0.589145784,0.604813737,0.829837775,0.764770323,0.513210664,0.765146406,0.667585251,0.698160655,0.74186508,0.645860891,0.786258326,0.642545736,0.577437305,0.693839925,0.655718802,0.543160297,0.385225966,0.616222542,0.682583008,0.793681514,0.637857399,0.812958994,0.782534151,0.663235715,0.636039872,0.723435554,0.631381346,0.776995576,0.533176893,0.811804675,0.71967244,0.691829516,0.553505649,0.69235404,0.471867158,0.500567092,0.662292979,0.604526782,0.608906355,0.810460626,0.521575597,0.523840002,0.639739955,0.674669501,0.670086105,0.384571132,0.665814277,0.793121094,0.607249486,0.600167422,0.69684982,0.38488374,0.441171032,0.726423014,0.731320603,0.566153791,0.756335085,0.799910764,0.784029188,1
