term,airplane,ant,apartment,arch,arm,barn,bear,bed,bee,beetle,bell,bicycle,bottle,butterfly,car,carrot,cat,celery,chair,chimney,chisel,church,closet,coat,corn,cow,cup,desk,dog,door,dress,dresser,eye,fly,foot,glass,hammer,hand,horse,house,igloo,key,knife,leg,lettuce,pants,pliers,refrigerator,saw,screwdriver,shirt,skirt,spoon,table,telephone,tomato,train,truck,watch,window
glass,0.106616999,0.23162477,0.102791116,-0.077526096,-0.1801774,0.234852563,0.027780767,0.301404835,0.613299481,0.495392503,0.205180136,-0.134708235,0.632830996,0.43385585,-0.111250845,0.102709796,0.172094055,0.442840983,-0.15809369,0.584122692,-0.180102353,0.328387553,0.296491591,0.602993715,0.223164043,0.110372973,0.519592912,0.211182539,0.329047008,0.314849472,0.25985102,0.411449624,0.585007924,-0.273704683,-0.025533778,1,-0.134418311,0.247815368,-0.165078739,0.220371052,0.271320172,-0.227859543,0.416698066,-0.007141316,0.435334261,0.213325212,0.139604231,0.532583345,0.111947563,0.078176834,0.294107263,-0.353321894,0.26351686,0.305575552,-0.209306587,0.436838661,-0.25616594,-0.20384215,0.031517018,0.174882144
hammer,-0.105857068,-0.136644375,-0.093782005,0.079860028,0.574436491,-0.163459839,0.121394761,-0.002801389,-0.179212748,-0.076747528,0.20492596,-0.256209654,-0.097476637,0.159650252,-0.214967927,0.235898516,-0.001809064,-0.286793602,0.369974717,-0.073406537,0.453267723,-0.000369167,0.113645082,-0.249039039,-0.237791739,-0.36191526,0.134843563,0.361115639,-0.302949294,0.273914298,-0.311640691,-0.067899426,0.228978061,0.099510767,-0.13651148,-0.134418311,1,0.543126476,-0.232916259,0.042676565,-0.460947603,0.444559735,0.090569291,0.108230978,-0.26510748,-0.2161122,0.264118369,-0.233018964,0.131129635,0.099527027,-0.119155084,0.112192298,0.103326119,0.525009413,0.50848867,-0.446990351,-0.062582007,-0.234273282,0.131729093,0.266375475
hand,-0.046560913,0.0739312,-0.427964757,0.350358922,0.561511175,-0.269227999,-0.018623307,0.128346849,0.141129282,0.249880567,-0.083277715,-0.233211695,0.291849254,0.340681459,-0.272817363,0.388152763,0.078239311,0.072507134,0.207464685,-0.033000767,0.336252532,-0.156789384,0.149126702,0.302310489,-0.175449847,-0.206457899,0.50847173,0.404460197,-0.228742013,0.07048944,-0.010642126,0.446147525,0.632124581,-0.011520373,-0.08483989,0.247815368,0.543126476,1,-0.125202798,-0.322502944,-0.465856338,0.262374101,0.116670443,0.144983818,0.021737301,0.151858158,0.510623128,-0.076941483,-0.140020772,0.356915112,0.179686827,0.055899833,0.439433499,0.586132501,0.16837105,-0.10785014,-0.224240258,-0.405931556,0.034990747,-0.128748759
horse,0.567621954,-0.068614998,0.055371497,0.090940619,0.108180391,0.619944462,0.010264455,0.336446703,0.070547332,-0.262806492,0.076156777,0.781675081,-0.011826259,0.169375738,0.583999709,-0.091332693,0.230719265,0.049183862,-0.000182298,-0.085924191,-0.230355762,-0.058174807,-0.139556858,0.152454788,-0.04599636,0.387548364,-0.038189444,-0.310734992,0.512210708,-0.075921649,0.006593154,-0.138480379,-0.149605466,0.424302694,0.273993914,-0.165078739,-0.232916259,-0.125202798,1,0.117614726,0.231710714,-0.4295267,-0.031830924,0.485972825,0.070364632,0.168551227,0.034359573,-0.011581717,0.041702257,-0.089662005,0.008248702,0.159203198,-0.029633569,-0.439626273,-0.116144763,0.0945382,0.717174158,0.368556032,0.053804531,-0.084398351
house,0.526783502,0.358984433,0.900629956,-0.409614542,-0.303247092,0.563882307,0.422949074,0.423499474,0.433251005,0.235585216,0.408970564,0.102050788,0.16583618,0.350132231,0.284412043,-0.080981442,0.567723392,0.167234709,0.029232924,0.654652524,-0.207689971,0.612643293,0.2371749,-0.166074956,0.308640006,0.558702131,-0.034330448,0.189813375,0.537539129,0.275466151,-0.142947825,-0.03409995,-0.082908752,-0.137250698,-0.092763224,0.220371052,0.042676565,-0.322502944,0.117614726,1,0.348966947,-0.313755945,0.346840698,-0.152506737,0.262471294,-0.162967443,0.060575062,0.406320726,0.465988182,-0.168550821,-0.181890198,-0.391081493,-0.087268563,0.030316989,0.306243925,0.225562946,0.265748449,0.451632432,0.227976245,0.355451263
igloo,0.404005047,0.137879463,0.37379534,-0.377734341,-0.451405726,0.423193013,-0.028140712,0.324325399,0.199779228,0.018108017,0.396138046,0.257642069,0.120207947,0.081686072,0.098545129,-0.113627969,-0.007679603,0.33950999,-0.029112482,0.197178452,-0.403365274,0.115252376,-0.139182455,0.076847836,0.401243257,0.37005472,0.097712504,-0.168356411,0.427510707,-0.021380991,0.138628482,-0.192341608,-0.203768631,0.055458472,0.122965491,0.271320172,-0.460947603,-0.465856338,0.231710714,0.348966947,1,-0.522944124,0.187594386,0.028336223,0.318504777,-0.060743232,-0.282026888,0.395209947,-0.02919185,-0.216172209,-0.091700918,-0.220023054,0.116498582,-0.069513915,0.006976672,0.416740852,0.177915542,0.225920966,0.063611026,0.079624873
key,-0.469633622,-0.238004721,-0.242659565,0.325864287,0.607739725,-0.463930026,-0.01131391,-0.507438992,-0.454943693,-0.202798478,-0.418858789,-0.227860532,-0.451501768,-0.154212258,-0.178676845,0.161237128,-0.264230037,-0.54577416,0.084056956,-0.443394397,0.341661236,-0.128792251,-0.1192765,-0.384088194,-0.331751764,-0.459064662,-0.393179002,0.084141689,-0.698075244,0.253333026,-0.446799905,-0.142804079,0.071333231,0.086642122,0.332788703,-0.227859543,0.444559735,0.262374101,-0.4295267,-0.313755945,-0.522944124,1,-0.137172394,0.056702986,-0.519173181,-0.399212479,-0.132668572,-0.36223006,-0.093746393,0.106983041,-0.161742558,0.186209347,-0.343587145,0.15837253,0.139605775,-0.465761889,-0.44182755,-0.166410831,-0.40949351,0.147555138
knife,0.217407016,0.47584875,0.355643139,0.030775991,0.045113378,0.346741455,0.24365832,0.298648643,0.372090797,0.475748692,0.056635334,0.089042149,0.600458973,0.567733058,0.195508243,0.474800721,0.455452577,0.618978716,-0.414382408,0.272916636,0.134976388,0.268914793,0.087223775,0.416579651,0.459969522,0.348635954,0.531477003,-0.146857859,0.450848147,-0.019865034,0.21205729,0.403575013,0.324974782,-0.056896639,-0.043513707,0.416698066,0.090569291,0.116670443,-0.031830924,0.346840698,0.187594386,-0.137172394,1,0.323314696,0.609825761,0.310160948,0.467708879,0.401321766,0.154249875,0.477200031,0.382946365,-0.136878456,0.414561367,0.312814066,-0.135433764,0.494133177,-0.128320826,0.038537617,0.016929068,-0.009233776
leg,0.257856251,-0.299693531,-0.073034351,0.570721496,0.54617625,0.387256068,-0.103234718,0.090721798,-0.160138766,-0.136494219,-0.004293149,0.53222426,0.102022547,0.14376116,0.3342281,0.157660241,-0.131238131,-0.014153983,-0.141188357,-0.157853449,0.050299286,-0.126721221,-0.260062847,0.269095279,-0.200535378,-0.049559439,0.278722076,-0.412339325,0.125023742,-0.084574816,-0.078041214,0.081374451,0.026069191,0.548619551,0.670715781,-0.007141316,0.108230978,0.144983818,0.485972825,-0.152506737,0.028336223,0.056702986,0.323314696,1,-0.014009474,0.219406194,0.053663183,-0.24741969,-0.053029278,0.224600045,0.299224851,0.276446366,-0.063644284,-0.093711197,-0.163833517,-0.037547935,0.311134004,0.048908093,-0.294608876,-0.266050673
lettuce,0.265894381,0.564699587,0.255737285,-0.251351722,-0.414556356,0.314719863,0.327632315,0.648420045,0.484406625,0.587657665,0.088699505,0.133601475,0.700284038,0.272509965,0.16053232,0.353126368,0.478452988,0.900356637,-0.284247139,0.459528091,-0.002865722,0.321767174,0.252661543,0.492366482,0.771490372,0.488778698,0.588869589,-0.025233001,0.644823139,-0.26447193,0.524685371,0.517643975,0.17874609,-0.092545116,-0.159864416,0.435334261,-0.26510748,0.021737301,0.070364632,0.262471294,0.318504777,-0.519173181,0.609825761,-0.014009474,1,0.532688114,0.417219222,0.670648341,0.116949563,0.251323971,0.41087858,-0.127720512,0.643323483,0.322794362,-0.354397519,0.718030326,0.078335685,0.161729972,0.311821477,-0.356759491
pants,0.080418641,0.057770114,-0.095507766,0.234428642,-0.163097547,0.091827935,0.183502442,0.370516039,0.183163006,0.17806944,0.095085864,0.278141127,0.489243264,0.276037722,0.109382215,-0.052846365,0.043734043,0.426022754,-0.189561459,0.294380846,0.095390308,0.085966641,0.519344886,0.789445181,0.150187403,-0.023285935,0.402519435,-0.164714707,0.301469762,-0.326729484,0.851478564,0.689093777,0.221688445,0.064493008,-0.046427371,0.213325212,-0.2161122,0.151858158,0.168551227,-0.162967443,-0.060743232,-0.399212479,0.310160948,0.219406194,0.532688114,1,0.611204446,0.106770706,-0.088447311,0.380287928,0.883359319,0.544993115,0.344194795,-0.103273568,-0.239854133,0.157559071,0.091496878,-0.102691838,0.193945178,-0.534742393
pliers,0.169825642,0.364875866,0.077543199,0.014899611,0.073402694,0.110169273,0.100171264,0.482355859,0.311329851,0.474988664,-0.023482596,0.053913254,0.57195772,0.530888487,0.048178771,0.29064529,0.406251356,0.3894545,-0.060028773,0.336759937,0.512010896,0.090546268,0.516683705,0.501879835,0.20050494,0.189622097,0.523472143,0.312310703,0.171477104,-0.251860608,0.34324429,0.741059551,0.276197682,-0.144115323,-0.299561227,0.139604231,0.264118369,0.510623128,0.034359573,0.060575062,-0.282026888,-0.132668572,0.467708879,0.053663183,0.417219222,0.611204446,1,0.27805123,-0.089445238,0.671065959,0.474637655,0.267845529,0.619255274,0.237701255,0.127295054,0.063642823,-0.004698861,0.003507294,0.079044395,-0.294054198
refrigerator,0.197064977,0.554766907,0.376921111,-0.655321631,-0.439360165,0.262218202,0.108513627,0.543484691,0.647205816,0.652890669,0.010478426,-0.01109042,0.577422462,0.340860166,0.192943693,0.155260015,0.625366213,0.693033798,-0.31275494,0.475015159,-0.020019463,0.337176932,0.353211268,0.29055038,0.755539736,0.53375396,0.395487125,0.260160276,0.562554503,0.091924226,0.197139559,0.328493952,0.0802489,-0.09053689,-0.168508076,0.532583345,-0.233018964,-0.076941483,-0.011581717,0.406320726,0.395209947,-0.36223006,0.401321766,-0.24741969,0.670648341,0.106770706,0.27805123,1,-0.03184895,0.252855125,-0.015059563,-0.453001272,0.538457049,0.192237785,-0.15414384,0.709033193,-0.066186878,0.263088981,0.102467111,0.064909552
saw,0.378840475,0.255251567,0.258502074,0.016311752,-0.158941541,0.24631809,0.490997039,0.158684482,0.157179795,0.153345159,0.157658365,-0.015196955,-0.040309421,0.125986806,0.205965336,-0.08298643,0.096507992,-0.010673511,0.097514641,0.377657676,-0.206901407,0.465343775,0.003788608,-0.257766224,0.121568068,0.124804799,-0.084991728,0.170131575,0.0641723,0.134134871,-0.080111108,-0.131555279,0.23417613,0.012058343,-0.061614886,0.111947563,0.131129635,-0.140020772,0.041702257,0.465988182,-0.02919185,-0.093746393,0.154249875,-0.053029278,0.116949563,-0.088447311,-0.089445238,-0.03184895,1,-0.264099689,-0.060463961,-0.089961613,-0.278473145,0.022587802,-0.070709959,0.050986077,0.274612188,0.300883328,0.588727876,0.303965318
screwdriver,-0.049878718,0.088152231,0.014258364,0.07710978,0.159519517,0.015849777,-0.288417926,0.183379279,0.095469147,0.397149249,-0.224767991,0.126810943,0.46113982,0.265814307,0.238344013,0.168587228,0.269665781,0.258725362,-0.293026043,-0.039273912,0.480677942,0.060040644,0.107690107,0.406005363,0.167849319,-0.01436206,0.377989705,0.191626914,0.034095085,-0.293625005,0.165744161,0.551505131,0.021088454,0.093030224,0.113338225,0.078176834,0.099527027,0.356915112,-0.089662005,-0.168550821,-0.216172209,0.106983041,0.477200031,0.224600045,0.251323971,0.380287928,0.671065959,0.252855125,-0.264099689,1,0.371087999,0.121099816,0.38129025,0.132231473,0.041412499,0.034740807,-0.119247882,0.097114573,-0.165608772,-0.274550159
shirt,-0.075724477,-0.098161971,-0.076763953,0.362970992,0.009257631,0.006119671,0.208447303,0.195454296,0.059230296,0.090169077,0.110362407,0.240043119,0.420449788,0.196450756,0.102899536,-0.030688269,-0.068698027,0.272489704,-0.221882702,0.186729271,0.122454656,0.052318113,0.387286688,0.774171519,-0.062238567,-0.146076622,0.335661494,-0.23430736,0.140408186,-0.303385479,0.798394769,0.623313445,0.279330027,0.18945791,0.099599435,0.294107263,-0.119155084,0.179686827,0.008248702,-0.181890198,-0.091700918,-0.161742558,0.382946365,0.299224851,0.41087858,0.883359319,0.474637655,-0.015059563,-0.060463961,0.371087999,1,0.57426917,0.191254393,-0.034679229,-0.189115093,0.015732218,-0.010584328,-0.179027758,0.136622329,-0.508997321
skirt,-0.096265997,-0.370104647,-0.269540738,0.365705032,0.290694634,-0.170350763,0.088808537,-0.082797312,-0.539780701,-0.38443797,-0.059704672,0.356909984,-0.202024872,-0.067664788,-0.046419624,-0.13635113,-0.449344098,-0.294555138,0.096563174,-0.220638355,0.357870774,-0.213124234,0.249063162,0.214697463,-0.289925863,-0.447150217,-0.1625043,-0.21866608,-0.344289905,-0.365077934,0.460219607,0.188083058,-0.069782745,0.280057438,0.167842787,-0.353321894,0.112192298,0.055899833,0.159203198,-0.391081493,-0.220023054,0.186209347,-0.136878456,0.276446366,-0.127720512,0.544993115,0.267845529,-0.453001272,-0.089961613,0.121099816,0.57426917,1,-0.093153482,-0.230971037,-0.059382312,-0.470462774,0.035776449,-0.148445241,-0.011820381,-0.402496918
spoon,-0.017501081,0.50881796,-0.129791074,-0.219253367,-0.150731058,-0.02094514,0.043537699,0.48613683,0.345104438,0.469743358,-0.002350581,-0.212725327,0.632440805,0.410270771,-0.275783637,0.477554243,0.360658464,0.770740892,-0.181070522,0.181008025,0.41779648,-0.173051234,0.234300611,0.436795432,0.56382708,0.301047688,0.784284511,0.153693262,0.263306464,-0.283143845,0.345427095,0.494401383,0.235937481,-0.106265152,-0.386392222,0.26351686,0.103326119,0.439433499,-0.029633569,-0.087268563,0.116498582,-0.343587145,0.414561367,-0.063644284,0.643323483,0.344194795,0.619255274,0.538457049,-0.278473145,0.38129025,0.191254393,-0.093153482,1,0.562708892,-0.123357934,0.52135946,-0.150175597,-0.264711434,0.142670617,-0.29057859
table,-0.184862248,0.346010405,-0.112665492,0.063113652,0.226425004,-0.161813167,0.110712257,0.303555648,0.042284128,0.322655109,0.076977529,-0.51469414,0.211881417,0.308101147,-0.519645477,0.53091882,0.176210308,0.339797276,0.284771598,0.180699814,0.353322889,0.024513942,0.102073645,0.031090747,0.293834209,-0.132105658,0.492040649,0.475388857,-0.062956082,0.073638053,-0.034820917,0.291353471,0.437551433,-0.080973027,-0.192116128,0.305575552,0.525009413,0.586132501,-0.439626273,0.030316989,-0.069513915,0.15837253,0.312814066,-0.093711197,0.322794362,-0.103273568,0.237701255,0.192237785,0.022587802,0.132231473,-0.034679229,-0.230971037,0.562708892,1,0.072730368,0.102291863,-0.32352358,-0.417956972,0.212572141,0.07132795
telephone,0.1861124,-0.278170104,0.269276905,-0.205115722,0.114747597,-0.071089549,0.103322576,0.10560463,0.006015329,-0.266652519,0.487110904,-0.038135038,-0.22935716,-0.020861686,0.079319527,-0.331696796,-0.003256001,-0.414073138,0.441234679,-0.010158039,-0.036031117,0.178934863,0.124982786,-0.322319811,-0.343025066,-0.083262967,-0.171618285,0.28715684,-0.089716673,0.26900479,-0.245613513,-0.243042974,-0.180162401,0.066878215,-0.091896735,-0.209306587,0.50848867,0.16837105,-0.116144763,0.306243925,0.006976672,0.139605775,-0.135433764,-0.163833517,-0.354397519,-0.239854133,0.127295054,-0.15414384,-0.070709959,0.041412499,-0.189115093,-0.059382312,-0.123357934,0.072730368,1,-0.456430262,0.154988593,0.168900732,0.147631463,0.250492213
tomato,0.216507416,0.6427216,0.187415942,-0.299811083,-0.451301636,0.16810323,0.271107922,0.258978495,0.655715248,0.514986141,-0.110999451,-0.072654442,0.576997233,0.305064532,0.077440912,0.296116977,0.480448405,0.857172112,-0.572668792,0.289105628,-0.187718056,0.133348263,0.054660858,0.319147799,0.778462318,0.630839315,0.494592353,-0.229916336,0.55788825,0.004599235,0.256275489,0.210995075,0.164345128,-0.1251845,-0.120236384,0.436838661,-0.446990351,-0.10785014,0.0945382,0.225562946,0.416740852,-0.465761889,0.494133177,-0.037547935,0.718030326,0.157559071,0.063642823,0.709033193,0.050986077,0.034740807,0.015732218,-0.470462774,0.52135946,0.102291863,-0.456430262,1,-0.156298089,0.055050058,0.055282727,-0.109509236
train,0.500694836,-0.181554551,0.221163085,-0.056540427,-0.093958936,0.632458252,0.042124247,0.487367765,-0.015651994,-0.153241063,0.370725069,0.643222277,-0.048462904,-0.107942968,0.658186184,-0.222139763,0.159506608,-0.042727911,0.231982873,0.048438487,-0.326060883,0.144611575,-0.209560626,-0.088791551,-0.095982961,0.331824171,-0.062335484,-0.080341415,0.437826295,-0.146738184,-0.094650403,-0.196185243,-0.273569404,0.40408215,0.207936581,-0.25616594,-0.062582007,-0.224240258,0.717174158,0.265748449,0.177915542,-0.44182755,-0.128320826,0.311134004,0.078335685,0.091496878,-0.004698861,-0.066186878,0.274612188,-0.119247882,-0.010584328,0.035776449,-0.150175597,-0.32352358,0.154988593,-0.156298089,1,0.601546797,0.375763536,-0.103980749
truck,0.629797264,0.117471405,0.570203039,-0.358423338,-0.178813314,0.530563894,0.136702455,0.415656748,0.171850015,0.204128846,0.112640912,0.553752424,0.002657862,-0.233954179,0.794022924,-0.138320781,0.301887102,-0.015444893,0.006759084,0.153533433,-0.237003069,0.307094502,-0.159242557,-0.285510212,0.169388937,0.51043397,-0.259337791,0.030767912,0.333591342,-0.084121846,-0.283159447,-0.19979432,-0.494019779,0.174524617,0.186349731,-0.20384215,-0.234273282,-0.405931556,0.368556032,0.451632432,0.225920966,-0.166410831,0.038537617,0.048908093,0.161729972,-0.102691838,0.003507294,0.263088981,0.300883328,0.097114573,-0.179027758,-0.148445241,-0.264711434,-0.417956972,0.168900732,0.055050058,0.601546797,1,0.071159614,0.011463813
watch,0.177313087,0.132961876,-0.033357761,-0.20828751,-0.315134756,-0.024702931,0.457823152,0.384330385,0.114964774,0.014541677,0.355385973,-0.033644685,0.003288778,0.096436012,0.123151234,-0.237812713,0.154419983,0.182043765,0.244968742,0.174253261,-0.308571031,0.375380668,0.216466587,-0.059049021,0.195085607,-0.015134138,0.09970814,0.22743362,0.236890026,-0.019851489,0.382679751,-0.02112728,0.271206575,0.172636155,-0.362586937,0.031517018,0.131729093,0.034990747,0.053804531,0.227976245,0.063611026,-0.40949351,0.016929068,-0.294608876,0.311821477,0.193945178,0.079044395,0.102467111,0.588727876,-0.165608772,0.136622329,-0.011820381,0.142670617,0.212572141,0.147631463,0.055282727,0.375763536,0.071159614,1,0.114638136
window,0.04233547,0.093005679,0.124351728,-0.218047615,0.065167863,0.137440576,0.104823119,-0.078996783,0.103693559,-0.169462358,0.246012387,-0.231300341,-0.290866442,0.271167011,-0.058412208,-0.153132512,0.114689927,-0.276241668,0.197590494,0.068558488,-0.192705241,0.159886159,0.054383402,-0.361581108,-0.055714086,-0.12801646,-0.316491191,0.226737457,-0.009727494,0.764044191,-0.386297096,-0.516182346,0.117299219,-0.146789102,-0.229834944,0.174882144,0.266375475,-0.128748759,-0.084398351,0.355451263,0.079624873,0.147555138,-0.009233776,-0.266050673,-0.356759491,-0.534742393,-0.294054198,0.064909552,0.303965318,-0.274550159,-0.508997321,-0.402496918,-0.29057859,0.07132795,0.250492213,-0.109509236,-0.103980749,0.011463813,0.114638136,1
