term,airplane,ant,apartment,arch,arm,barn,bear,bed,bee,beetle,bell,bicycle,bottle,butterfly,car,carrot,cat,celery,chair,chimney,chisel,church,closet,coat,corn,cow,cup,desk,dog,door,dress,dresser,eye,fly,foot,glass,hammer,hand,horse,house,igloo,key,knife,leg,lettuce,pants,pliers,refrigerator,saw,screwdriver,shirt,skirt,spoon,table,telephone,tomato,train,truck,watch,window
hand,0.533664857,0.679458116,0.430921635,0.540429124,0.611372806,0.525414388,0.28786831,0.382872711,0.447136671,0.325290451,0.622502321,0.497880547,-0.058298382,0.370222305,0.583283813,0.288084936,0.407553548,0.692867095,0.344715232,0.388218682,0.628688191,0.394705204,0.346417401,0.578897827,0.284887068,0.683239262,0.611111764,0.378998094,0.542950003,0.31892129,0.501131242,0.537547586,0.470257491,0.652788196,0.480026667,0.528439157,0.694812598,1,0.441745331,0.191519467,0.438461751,0.419277725,0.417590804,0.475621769,0.393273415,0.615407282,0.651971745,0.501718371,0.447822468,0.405208069,0.69697832,0.378670266,0.561079224,0.32694745,0.278781427,0.006044917,0.368152042,0.573692139,0.257895006,0.478859307
horse,0.605598602,0.628424988,0.502787196,0.524286469,0.339948844,0.534807201,0.629446196,0.458515118,0.605802825,0.559004845,0.314911809,0.67918162,0.357998756,0.630848121,0.492049847,0.453829614,0.637777675,0.376394212,0.521167848,0.381092118,0.407125601,0.364375079,0.345479036,0.59742858,0.607442161,0.459268901,0.648659795,0.427417681,0.721317717,0.448411454,0.485006176,0.233245375,0.590933019,0.411162933,0.271436278,0.499248953,0.424390328,0.441745331,1,0.466669951,0.580408579,0.237204137,0.318639421,0.220471376,0.630369354,0.493210301,0.493395713,0.538799604,0.596340027,0.539192654,0.627074278,0.620257347,0.439516264,0.3251234,0.641528093,0.004842922,0.578065955,0.506633744,0.486193901,0.43730672
house,0.443894204,0.390852352,0.757610473,0.657288604,0.19585097,0.668976404,0.491255254,0.579235383,0.406724402,0.50592266,0.252965996,0.612270826,0.28564813,0.513591364,0.581115695,0.140909931,0.439230055,0.20494964,0.432215069,0.655084829,0.234356176,0.647460221,0.662052766,0.544622039,0.450934285,0.210148536,0.440608752,0.703133484,0.409137495,0.49054978,0.416640132,0.483113872,0.552579952,0.328004384,0.113651296,0.358623382,0.20643517,0.191519467,0.466669951,1,0.593108119,-0.11661555,0.109469016,0.185929097,0.501368896,0.193008477,0.186051537,0.410812523,0.283162096,0.243859966,0.408219824,0.31658643,0.248615682,0.439553127,0.583738202,0.034304733,0.759026051,0.260909424,0.358093544,0.522432511
igloo,0.608075536,0.649542419,0.677369405,0.62769228,0.351313753,0.697288007,0.48971497,0.632672427,0.632766394,0.616966245,0.45176663,0.701232724,0.296142108,0.539854908,0.592968047,0.399427554,0.606609167,0.537082545,0.443444389,0.573624241,0.465162662,0.549392684,0.56432741,0.663139781,0.584523299,0.491156983,0.653477043,0.580904992,0.604417466,0.51334947,0.56163398,0.500402949,0.600798821,0.58564194,0.195463762,0.557779263,0.50028951,0.438461751,0.580408579,0.593108119,1,0.167454992,0.346919266,0.259349688,0.680730646,0.516831204,0.491160254,0.57343116,0.425776696,0.381846632,0.653301137,0.538293046,0.517875432,0.372139576,0.593701252,0.150707298,0.675853368,0.479600573,0.484399915,0.501672021
key,0.244864919,0.306667164,-0.072295856,0.097804109,0.234258799,-0.018620548,-0.069810213,-0.0456171,0.303421785,0.133793786,0.316441967,0.089929852,-0.1659325,0.049695127,0.026419452,0.319457443,0.155602647,0.363009414,0.02201089,0.046119541,0.32516773,0.097674259,-0.091672552,0.08343435,0.259056771,0.293300131,0.241893947,-0.079922707,0.170957116,0.169005692,0.032390657,0.089169176,0.138248348,0.264175024,0.412773289,0.201841327,0.3870269,0.419277725,0.237204137,-0.11661555,0.167454992,1,0.257348788,0.161138481,0.151195575,0.384850358,0.381629525,0.26423715,0.297118252,0.289252612,0.267902469,0.257112387,0.347516084,0.055395964,-0.031878652,0.136353972,-0.060120089,0.340938995,0.124787712,0.265577599
knife,0.539703539,0.56664372,0.217273041,0.230103001,0.465790222,0.341387916,0.214760791,0.369530733,0.509899668,0.490210264,0.266831948,0.338980877,0.182041256,0.24827854,0.327919585,0.406540384,0.357674742,0.452838138,0.079415141,0.271462079,0.366803025,0.028624986,0.062249208,0.443152149,0.385307342,0.490468577,0.482211419,0.2022245,0.446669009,0.293102344,0.411255227,0.190087821,0.355255766,0.468665485,0.128863415,0.443624854,0.46082498,0.417590804,0.318639421,0.109469016,0.346919266,0.257348788,1,0.178846564,0.604434554,0.362709286,0.465765356,0.477323164,0.268521382,0.510271446,0.483975109,0.552307326,0.520393158,0.122882982,0.320655575,0.277372153,0.30755636,0.379078604,0.341119487,0.098443948
leg,0.383294443,0.392606928,0.329351787,0.490405841,0.543954731,0.373002099,0.165817889,0.15902736,0.163352496,0.24077697,0.371963832,0.319877641,0.147340156,0.106770654,0.278791532,0.304015119,0.033477684,0.42542791,0.340120234,0.465756992,0.537071489,0.213070755,0.298216708,0.261663808,0.148390022,0.288232157,0.432308573,0.434717235,0.243890572,0.442063041,0.432295435,0.402843816,0.328595961,0.314934346,0.249251557,0.435363603,0.417944268,0.475621769,0.220471376,0.185929097,0.259349688,0.161138481,0.178846564,1,0.315843738,0.373667132,0.365910379,0.049161577,0.279799233,0.193273303,0.444349978,0.191183684,0.202995785,0.395053482,0.319943794,0.10453323,0.430153981,0.359544953,0.411764051,0.482651088
lettuce,0.712965983,0.712752863,0.564608965,0.547354882,0.401607518,0.634546539,0.496858597,0.598892237,0.703511838,0.739480215,0.292986852,0.691540982,0.420363729,0.516102104,0.477379008,0.565259683,0.571466197,0.448861686,0.458343542,0.561378045,0.448406471,0.323583057,0.35536998,0.657422625,0.587453915,0.538803967,0.6770497,0.534353559,0.688060924,0.59153632,0.553387758,0.296842437,0.583961801,0.514462682,0.043047389,0.64963541,0.459698474,0.393273415,0.630369354,0.501368896,0.680730646,0.151195575,0.604434554,0.315843738,1,0.486231727,0.525932086,0.520762922,0.373910377,0.568324667,0.659317775,0.697988991,0.551905276,0.323329114,0.704064204,0.296109747,0.690786113,0.512743488,0.610411954,0.388791794
pants,0.512506883,0.562932352,0.365631122,0.39919572,0.458504464,0.401282343,0.313995305,0.333436362,0.485014321,0.400370484,0.457005578,0.520293954,0.117414332,0.282856273,0.438132302,0.483024812,0.448439157,0.613686059,0.303871688,0.298942923,0.513461725,0.380023095,0.27620456,0.53798974,0.285905152,0.602586718,0.571062186,0.308830638,0.492839267,0.400667946,0.487288871,0.331357851,0.423727565,0.510748714,0.373543745,0.564126961,0.564651882,0.615407282,0.493210301,0.193008477,0.516831204,0.384850358,0.362709286,0.373667132,0.486231727,1,0.553768955,0.493646331,0.440771621,0.345946965,0.683562044,0.415467049,0.54740647,0.224026415,0.281320234,0.138867494,0.389261066,0.569257908,0.388133554,0.363066743
pliers,0.51496684,0.654370814,0.361526767,0.467329552,0.532539566,0.482073902,0.370300529,0.47495234,0.492450942,0.490050656,0.51820186,0.540076402,0.089907999,0.428477883,0.47229239,0.448835172,0.438343787,0.641606757,0.298018924,0.360430762,0.547526882,0.40328544,0.289397263,0.541678532,0.438627506,0.63999505,0.575835111,0.308522009,0.533207699,0.364116431,0.429866263,0.422578124,0.467513675,0.610161855,0.372761239,0.584675569,0.699371318,0.651971745,0.493395713,0.186051537,0.491160254,0.381629525,0.465765356,0.365910379,0.525932086,0.553768955,1,0.560912306,0.550048269,0.448052389,0.684211545,0.458458426,0.633978378,0.33173511,0.346409976,0.148431505,0.357423101,0.580363726,0.456660726,0.359713186
refrigerator,0.516586132,0.623294384,0.486049565,0.506055887,0.381554852,0.605259622,0.400102184,0.543354896,0.62731326,0.520809665,0.503897836,0.58955581,0.098460489,0.540431818,0.566726903,0.275187702,0.577337398,0.566250385,0.343614819,0.476109092,0.456054326,0.480233849,0.484523703,0.681313304,0.467424624,0.532463383,0.587830148,0.399988263,0.5340733,0.347678351,0.449023194,0.464426577,0.536500042,0.560989346,0.366450823,0.548814252,0.572632549,0.501718371,0.538799604,0.410812523,0.57343116,0.26423715,0.477323164,0.049161577,0.520762922,0.493646331,0.560912306,1,0.479012267,0.502310573,0.670679344,0.487530796,0.608891214,0.227026815,0.383253862,0.026963674,0.427341586,0.477795677,0.306288504,0.364126854
saw,0.4481112,0.526108462,0.379956382,0.480485325,0.45288979,0.435599398,0.529257214,0.366910498,0.442824047,0.403134002,0.413519556,0.545562106,0.251407373,0.563400135,0.401791781,0.441198584,0.401632276,0.37666188,0.487307842,0.431173755,0.431814598,0.360840673,0.344992603,0.40721342,0.469211576,0.446305,0.483578137,0.367430723,0.570777441,0.383832115,0.309541977,0.314505161,0.527759746,0.406346922,0.309914224,0.410177052,0.506791981,0.447822468,0.596340027,0.283162096,0.425776696,0.297118252,0.268521382,0.279799233,0.373910377,0.440771621,0.550048269,0.479012267,1,0.471086717,0.516030797,0.393922901,0.405477824,0.432817533,0.462206278,-0.009720997,0.361107982,0.419652242,0.409970072,0.465963769
screwdriver,0.395691007,0.502398793,0.241934082,0.339830444,0.472728894,0.387483768,0.342193138,0.308241473,0.486947195,0.507140681,0.212955496,0.398005077,0.44766033,0.459354,0.374826179,0.285392351,0.565755894,0.271239829,0.421708194,0.378293951,0.477041314,0.075794663,0.213529271,0.484393245,0.440663817,0.38137569,0.577105867,0.286433719,0.600038631,0.320707305,0.456653517,0.081798885,0.510074293,0.341284849,0.312892971,0.486850916,0.332144513,0.405208069,0.539192654,0.243859966,0.381846632,0.289252612,0.510271446,0.193273303,0.568324667,0.345946965,0.448052389,0.502310573,0.471086717,1,0.521886614,0.618645967,0.347859451,0.220156372,0.532248649,0.096038425,0.360800187,0.339996043,0.394927268,0.219274047
shirt,0.651425685,0.76607425,0.610345569,0.636861439,0.645294371,0.708883289,0.506309492,0.586929353,0.610716792,0.584958375,0.610855267,0.740069845,0.196543863,0.560376219,0.690036851,0.433143026,0.580220234,0.726637749,0.504413361,0.569902462,0.636728932,0.521296913,0.520839016,0.782763665,0.416966402,0.671898341,0.754167535,0.558186249,0.68547651,0.509876157,0.673142276,0.561033006,0.623018708,0.671269878,0.429612321,0.730797256,0.724101103,0.69697832,0.627074278,0.408219824,0.653301137,0.267902469,0.483975109,0.444349978,0.659317775,0.683562044,0.684211545,0.670679344,0.516030797,0.521886614,1,0.545038897,0.633018583,0.396981242,0.534921463,0.054239881,0.607607777,0.657884132,0.450913482,0.493584589
skirt,0.539979466,0.58121613,0.33647195,0.390217355,0.269899928,0.46553886,0.455845123,0.380550903,0.60659839,0.675123998,0.154875299,0.534456512,0.501801793,0.527992882,0.333016928,0.481273074,0.661204947,0.285398117,0.379614194,0.361003166,0.465975644,0.156329857,0.18271374,0.504614334,0.548483358,0.423702203,0.61712294,0.339354797,0.667779232,0.501120347,0.465938536,0.083865529,0.613322846,0.361308875,0.078551574,0.598278466,0.32728736,0.378670266,0.620257347,0.31658643,0.538293046,0.257112387,0.552307326,0.191183684,0.697988991,0.415467049,0.458458426,0.487530796,0.393922901,0.618645967,0.545038897,1,0.387639599,0.253448339,0.661234712,0.40610258,0.487955853,0.343768197,0.591362871,0.270673367
spoon,0.512286326,0.640933935,0.458624502,0.417901754,0.384483951,0.510621238,0.313970839,0.519641912,0.501567764,0.485449629,0.496190011,0.569667888,-0.027361543,0.360134449,0.483412802,0.402525249,0.435283971,0.662295554,0.227381894,0.369518477,0.419643552,0.439552621,0.294676523,0.595416058,0.38738937,0.654803367,0.482457668,0.333666078,0.501078225,0.367286494,0.360831391,0.448406496,0.425502555,0.59006363,0.261838389,0.510298258,0.613422361,0.561079224,0.439516264,0.248615682,0.517875432,0.347516084,0.520393158,0.202995785,0.551905276,0.54740647,0.633978378,0.608891214,0.405477824,0.347859451,0.633018583,0.387639599,1,0.253093781,0.274470498,0.141209647,0.377040469,0.53409156,0.343601729,0.343976068
table,0.337666518,0.403407613,0.53644767,0.563133408,0.425626106,0.514059604,0.406461809,0.422523292,0.280795718,0.429273913,0.317224919,0.476272948,0.152523773,0.395778491,0.417097403,0.269732857,0.154496556,0.286044174,0.466677451,0.578673688,0.374994643,0.447727829,0.483301697,0.313135606,0.254024381,0.308197892,0.426066644,0.602218457,0.356947573,0.439454026,0.323159398,0.467132099,0.405906903,0.31920589,0.186318117,0.36520129,0.326605541,0.32694745,0.3251234,0.439553127,0.372139576,0.055395964,0.122882982,0.395053482,0.323329114,0.224026415,0.33173511,0.227026815,0.432817533,0.220156372,0.396981242,0.253448339,0.253093781,1,0.485838588,0.032235727,0.463690148,0.243775639,0.34589101,0.492072966
telephone,0.521268987,0.538799698,0.580273811,0.560895896,0.325265151,0.653962273,0.689438197,0.511047038,0.564879788,0.728449183,0.154502964,0.687739486,0.563904472,0.670400491,0.459877388,0.430798137,0.621165195,0.17595156,0.575045118,0.575183985,0.430817815,0.342859547,0.436932252,0.503923577,0.551738858,0.344454717,0.651349168,0.545787016,0.690539063,0.55176839,0.473848337,0.205458101,0.671266148,0.346558686,0.019963872,0.49977371,0.2160136,0.278781427,0.641528093,0.583738202,0.593701252,-0.031878652,0.320655575,0.319943794,0.704064204,0.281320234,0.346409976,0.383253862,0.462206278,0.532248649,0.534921463,0.661234712,0.274470498,0.485838588,1,0.246299249,0.685806318,0.26573905,0.636029556,0.416239067
tomato,0.093321921,0.11415434,-0.011873922,-0.029693947,-0.106577075,0.043647733,0.104656137,0.0333177,0.192507251,0.41677328,-0.210779111,0.07691392,0.207710558,-0.029954556,-0.080268587,0.429907155,0.187989823,0.032198488,-0.110767572,0.07525361,0.181585871,-0.003419014,-0.128546542,-0.056065687,0.112441993,0.069395382,0.090083686,0.021709666,0.125949543,0.240729196,-0.104683936,-0.152707468,0.229684242,0.01009225,-0.201090816,0.181310083,-0.072006209,0.006044917,0.004842922,0.034304733,0.150707298,0.136353972,0.277372153,0.10453323,0.296109747,0.138867494,0.148431505,0.026963674,-0.009720997,0.096038425,0.054239881,0.40610258,0.141209647,0.032235727,0.246299249,1,0.163963908,-0.061799456,0.433402509,-0.047665942
train,0.656984649,0.599942848,0.771127949,0.718865787,0.374422996,0.727983894,0.548222759,0.61091898,0.514390282,0.630310873,0.347262409,0.75238062,0.370971923,0.530845267,0.627965054,0.390089995,0.47438363,0.404202065,0.530845854,0.713681428,0.406940895,0.546408007,0.637731864,0.671639105,0.517357195,0.378129071,0.627999799,0.719756713,0.551456031,0.625443231,0.551005738,0.514707336,0.635198154,0.46289953,0.125756031,0.573661871,0.421454838,0.368152042,0.578065955,0.759026051,0.675853368,-0.060120089,0.30755636,0.430153981,0.690786113,0.389261066,0.357423101,0.427341586,0.361107982,0.360800187,0.607607777,0.487955853,0.377040469,0.463690148,0.685806318,0.163963908,1,0.456495816,0.563603852,0.563189967
truck,0.641108406,0.672708248,0.461891216,0.516418259,0.487273807,0.500558786,0.269508405,0.399730825,0.485674297,0.342834469,0.625917708,0.535906789,-0.00631644,0.333114572,0.49515573,0.395327249,0.348815872,0.660700077,0.306887351,0.356835973,0.442694556,0.441855753,0.376399817,0.578691074,0.339358576,0.601885001,0.535912458,0.436263298,0.440323982,0.388245184,0.413762971,0.518955266,0.413640723,0.599120184,0.34686118,0.563481196,0.697947056,0.573692139,0.506633744,0.260909424,0.479600573,0.340938995,0.379078604,0.359544953,0.512743488,0.569257908,0.580363726,0.477795677,0.419652242,0.339996043,0.657884132,0.343768197,0.53409156,0.243775639,0.26573905,-0.061799456,0.456495816,1,0.264417113,0.534560142
watch,0.460070618,0.513919198,0.361368465,0.461813469,0.284430294,0.470288816,0.49288521,0.40986803,0.464897242,0.659674516,0.167183786,0.585156282,0.439736963,0.471460381,0.299870226,0.630876445,0.45259044,0.234819742,0.408216125,0.476714244,0.418999129,0.303802504,0.30345518,0.396243305,0.541262944,0.340962346,0.482695059,0.386107388,0.501648346,0.568770087,0.370531637,0.184204168,0.593769891,0.296489028,0.011899561,0.510094005,0.297984576,0.257895006,0.486193901,0.358093544,0.484399915,0.124787712,0.341119487,0.411764051,0.610411954,0.388133554,0.456660726,0.306288504,0.409970072,0.394927268,0.450913482,0.591362871,0.343601729,0.34589101,0.636029556,0.433402509,0.563603852,0.264417113,1,0.338949138
window,0.519815021,0.558630781,0.622675542,0.692362729,0.426447035,0.571043494,0.355812021,0.410634191,0.395461803,0.334140668,0.567474451,0.525749834,-0.006358807,0.430508481,0.513150682,0.236855708,0.237763835,0.4541782,0.502248567,0.591661469,0.494896271,0.574636124,0.524037741,0.445993658,0.374086003,0.359552158,0.493955337,0.632070212,0.368852121,0.515050527,0.379884397,0.589243688,0.459791464,0.485499991,0.296041944,0.463561723,0.521476276,0.478859307,0.43730672,0.522432511,0.501672021,0.265577599,0.098443948,0.482651088,0.388791794,0.363066743,0.359713186,0.364126854,0.465963769,0.219274047,0.493584589,0.270673367,0.343976068,0.492072966,0.416239067,-0.047665942,0.563189967,0.534560142,0.338949138,1
